idRegister,idUser,startInsertTime,endInsertTime,timePublication,transactionHash,blockHash,blockNumber,gasUsedTransaction,gasUsedBlock,size,bytes_media,timestamp,numberTransactions
1182,5394,"March 24th 2021, 9:20:07.038","March 24th 2021, 9:20:04.000",-3038,0x14400961fc4d38a2a0731d871dd897266428ab67643427f840bd749b1b9c6907,0x0358b8d8052c791159a35feb58215ae608c9ebc0e0adb526fa20255bbb95151b,6,992278,992278,1000,1893,1616631604,1
1756,5175,"March 24th 2021, 9:20:10.266","March 24th 2021, 9:20:07.000",-3266,0x94467c60fd1493a21fba94ccad8e389276c32730534c50850c581779824fcaa6,0x685e4d9b6895a008907ac8d3d45c64564e1dafc0bc1cb72b97024c18702b2383,7,1239277,1239277,1000,1996,1616631607,1
1147,5532,"March 24th 2021, 9:20:13.671","March 24th 2021, 9:20:10.000",-3671,0x867f85a573b91acd80f9ec9e943af2e1301492c3e914c930cc97890e543e2896,0x3e5e7d3bfb300a4cb3213444407f4f76845de98aed007e6c0031591f45e88351,8,1321738,1321738,1000,1475,1616631610,1
2493,4491,"March 24th 2021, 9:20:17.313","March 24th 2021, 9:20:13.000",-4313,0x6692c5458d1d1b518a64ea845b692de96bf373d1b7937b7445b810da41aa4b08,0x37f98a865ce1e186697acf97337af0d29a593562c818ba8cc919458c8e53aad6,9,1300898,1300898,1000,1779,1616631613,1
2170,3045,"March 24th 2021, 9:20:21.502","March 24th 2021, 9:20:17.000",-4502,0x07b909793acb9e7204fbf53e83b2cf9ba86425940275b516154c58f28f112429,0x0e38ce815cd9150c848bfcb4aebaefae2a3879d870f56d07b4bf268f7e7571fa,10,1362747,1362747,1000,1155,1616631617,1
1963,4314,"March 24th 2021, 9:20:24.713","March 24th 2021, 9:20:21.000",-3713,0x3fe6cc866633f524b94428d229644c3c1c4d78c50fa60a40de209d5a93188441,0x9488a9bca116644cbe933659f260caa96232e34b418f29ba810369bb0ac2c5ab,11,1033227,1033227,1000,1707,1616631621,1
1884,5532,"March 24th 2021, 9:20:28.476","March 24th 2021, 9:20:24.000",-4476,0x7750fe233dffbe5f3a964689fee9c4b19e7f7dd0d47f85a3c11407cd2648a5f7,0xb04d716f5056c3660823763df5d3159e1971b6e7d76ca5142bdbded1235f3243,12,1218713,1218713,1000,1221,1616631624,1
2691,5122,"March 24th 2021, 9:20:31.064","March 24th 2021, 9:20:28.000",-3064,0xc5848e8c57bd361d67a02279a3b2d8edbe32da8d2a220a8f733ecad984506a18,0xaed6ea186809cb9cabe73cdeb202d864e2dd4237090699698bdbcb1ff69247bd,13,827345,827345,1000,1221,1616631628,1
1966,3987,"March 24th 2021, 9:20:31.064","March 24th 2021, 9:20:31.000",-64,0x7e5807fd169945fa0dbfed371fb5f5bcb64aae2e45789b92f27eeee73e29f1ea,0x3f9abc0cafdbb629966d16d45f3da824c2a840ab7488ef87892deb21bc1c4013,14,1177441,1177441,1000,1221,1616631631,1
1537,5238,"March 24th 2021, 9:20:31.064","March 24th 2021, 9:20:33.000",1936,0x867b5d427573d059937ba5835180a6da768419a72aa52a635c837818143200b7,0xa2858cc189048e12d59f81c8e85e231c06fc856a7c79f50b6dab84a094c1adbb,15,868545,868545,1000,1221,1616631633,1
