idRegister,idUser,startInsertTime,endInsertTime,timePublication,transactionHash,blockHash,blockNumber,gasUsedTransaction,gasUsedBlock,size,bytes_media,timestamp,numberTransactions
1335,3349,"March 24th 2021, 9:24:39.123","March 24th 2021, 9:24:35.000",-4123,0xf9c723c6445ccbc9a17132e5642586e7ec819838bed2aa3e454dbc522534c377,0x573d3f97b510cc7df6542c61c883f0fbb3eeb5193c6033d2ca11280d35af0303,66,179646,179646,1000,1351,1616631875,1
1249,3875,"March 24th 2021, 9:24:41.912","March 24th 2021, 9:24:39.000",-2912,0x8865e94c8b7477424254dec9f549b0d952a7197c5f730507deca2736c89da634,0xe3843c751dd46cd3ca58d5c7e96dcf7aa0a5e7eee5c6775be78460673c709980,67,827405,827405,1000,1290,1616631879,1
2928,4643,"March 24th 2021, 9:24:44.600","March 24th 2021, 9:24:41.000",-3600,0x46203640bf2664a7e8bffecef923bf39345845c097f359f95a7f3275e71a6db9,0x401f3ea057e47bc7f6c0ebf5098083553349c66031a2af2dda4f610d9a9b7a55,68,909746,909746,1000,1115,1616631881,1
2757,3882,"March 24th 2021, 9:24:47.555","March 24th 2021, 9:24:44.000",-3555,0x98ffcd086d4a6d51d1586482bc9b02862cf6dd6d9e26806a93a0b7a3040c9bc0,0x2b6a2c4f020e6c889a8c3c75c40e9128779ced8c792a88fd9ba18cd74ddd0157,69,950922,950922,1000,1948,1616631884,1
2910,4182,"March 24th 2021, 9:24:50.140","March 24th 2021, 9:24:47.000",-3140,0x1e28f79e0ffd2a5abf2d1a1d99e603e2a184ee6ae3b5e6c9a03f2ed80a21ef42,0x681902b30a5277543202de0751474967b2df42fd19a954bff4808e1501ee88af,70,909782,909782,1000,1825,1616631887,1
1499,3288,"March 24th 2021, 9:24:52.785","March 24th 2021, 9:24:50.000",-2785,0x22b7a508e45dc87334855340e76347178195b59a570fc1ac26fd2b6aacf6a99f,0x387640c600d47b0a288bfcbf17a7e282442ec28ecf7d347a6ed389c09b19449e,71,786456,786456,1000,1946,1616631890,1
1433,4979,"March 24th 2021, 9:24:57.061","March 24th 2021, 9:24:52.000",-5061,0x36f8410f3b9949407290a92ef6728ddb5df35617a8e0b9c95dee3eb38d7af698,0x5601ea01be11434c45a309c818ac2464b0d7a4b5eff3e5c0f67332b660c999f4,72,1321762,1321762,1000,1498,1616631892,1
1158,4569,"March 24th 2021, 9:25:00.534","March 24th 2021, 9:24:57.000",-3534,0x07445dd17931592e90515e263503bcc68935d046eda6a684f1d8fdfd5420927f,0x14880374be0db596cce98e0ed68792b197802d687745927e668fbec0d5eb740b,73,1259674,1259674,1000,1498,1616631897,1
2181,5679,"March 24th 2021, 9:25:00.534","March 24th 2021, 9:25:00.000",-534,0x506a681c9d63657d57e0e44020bae0ab62777411f987cd7c5c66ae0d35da9b4f,0xa3dc7a2b3d49b6de356a103562005e1fd14afdd1f5dd93d452f8fdb55129212b,74,1321738,1321738,1000,1498,1616631900,1
2275,3448,"March 24th 2021, 9:25:00.534","March 24th 2021, 9:25:04.000",3466,0xd95b3bd0183e704b46fbfd9423a93a67642935f995d9a5e29f7036a83257f8fa,0x7814f440fabfe8ba7e20826d252df315aaaec8d501393eb18186eb68aebc643e,75,1033503,1033503,1000,1498,1616631904,1
