idRegister,idUser,startInsertTime,endInsertTime,timePublication,transactionHash,blockHash,blockNumber,gasUsedTransaction,gasUsedBlock,size,bytes_media,timestamp,numberTransactions
1941,5037,"March 24th 2021, 9:32:09.784","March 24th 2021, 9:32:06.000",-3784,0xd8bca15d6af541be8d2fe02cea88d57fe5c8c8bb43664a44573f6d55fbcda440,0x88eee22b672bcf25fc33b675f083f7ed4dd498dc4ef56018e70ecb30b5ad4708,176,889421,889421,1000,1384,1616632326,1
2593,3512,"March 24th 2021, 9:32:13.008","March 24th 2021, 9:32:09.000",-4008,0xae2298805c2860159d095c6503d97e0b509c4452a5b872f692b143f84949ae7f,0x997190a3114a81962f62b71e3a575d54315c966b1a07245a4b5ace908516a341,177,1115820,1115820,1000,1037,1616632329,1
1144,4129,"March 24th 2021, 9:32:16.280","March 24th 2021, 9:32:13.000",-3280,0x55a43f48cc22ddaee5f49ed0d1a435b1590c0a72496e5edcb8e8befc08540868,0x1cbf9fa231e32fd8e7e08d7248697447fabf6f4986f2b31d79a1668dc22dbd39,178,951030,951030,1000,1767,1616632333,1
1413,4228,"March 24th 2021, 9:32:19.642","March 24th 2021, 9:32:16.000",-3642,0x1d1823ab7082bd082f29a9be6f6274a7f7d5ac06d248971ceba63fa3f6190e28,0xe8d098430ee4e46a40164de8555cacb98334fd1275fccbc8e82b620b5e3dbaae,179,971522,971522,1000,1447,1616632336,1
1473,4807,"March 24th 2021, 9:32:22.061","March 24th 2021, 9:32:19.000",-3061,0xe0e54a4b4c8f6e60b6ae7437c1afdf73c25471ca4090a51e39baf4719b4f808a,0xa7f5d9677aac713a4b7c2a87dc0d6cabd5ed7a37f2def239f31881c7871da99f,180,745112,745112,1000,1997,1616632339,1
1051,4847,"March 24th 2021, 9:32:25.808","March 24th 2021, 9:32:22.000",-3808,0x8f02eeb19b84edc7cfae300cfeeaa6cc183bb93699f6e6f3a91078f66c8260cc,0x42bafaddafed4c286eb5a69644c6e420d7648f9ba00146962b146c9b27d4f7cf,181,1218569,1218569,1000,1897,1616632342,1
2604,5959,"March 24th 2021, 9:32:29.672","March 24th 2021, 9:32:25.000",-4672,0x7d742fc48ad968aa8b636f9ccb73317026a75619c1d3981a18d34c9c4c20c5e2,0x07d14c0c4e68ef82ecbac13de4594889eafb0d6434d3b10b42ff556def0a3980,182,218200,218200,1000,1179,1616632345,1
1770,3200,"March 24th 2021, 9:32:33.906","March 24th 2021, 9:32:29.000",-4906,0xcbfbb1fc5438107373571e4ae0ef1035cabbe6e1004af338be8dd5c72bc84230,0x1ea5563de31f6e6d18d5086841722f1ef998aaebfa2757ae657a7cb1b1ef381c,183,747759,747759,1000,1179,1616632349,1
1895,3656,"March 24th 2021, 9:32:33.906","March 24th 2021, 9:32:33.000",-906,0xef5bad982ebbfec7a7c4145eb0a339517e3dcd7da8e2ea92d58b58eddfd86e39,0xfd6fa5f74ffdb43c831d974b9d19ec3063e262ed572d02eb17d888554fee14d6,184,1300946,1300946,1000,1179,1616632353,1
1027,5822,"March 24th 2021, 9:32:33.906","March 24th 2021, 9:32:37.000",3094,0xa72d7f4c443c5022e1e46b9354dd150c4a9a88d3fc98ca9664dfd619aa9fdd4f,0xa46d5e0d9ef1b18168034bd6b94b45de8bd0f567a8e3c7c34c5fa5c2ccd7bbe2,185,827633,827633,1000,1179,1616632357,1
