idRegister,idUser,startInsertTime,endInsertTime,timePublication,transactionHash,blockHash,blockNumber,gasUsedTransaction,gasUsedBlock,size,bytes_media,timestamp,numberTransactions
2603,4899,"March 25th 2021, 12:23:47.822","March 25th 2021, 12:23:44.000",-3822,0x1d07786c87ecde20d0f77a2854055ef7a9eb1ed4b31797d457a959dbb873bb52,0xf76ad1a08e17ee36c8377cbbbf3f590f4b9b3b88c9ddd7cce5acbe4f45453f97,402,930454,930454,1000,1587,1616685824,1
1951,4210,"March 25th 2021, 12:23:52.849","March 25th 2021, 12:23:47.000",-5849,0xc9401355c019fb0d7aa421197e60db1e71cd0417e87d721b21e02a917d2084b3,0x0823a20316a5011feda3ee3558f3d72a11a0931b5ef120ec7236aed1a0402b1e,403,397387,397387,1000,1139,1616685827,1
1074,4527,"March 25th 2021, 12:23:57.144","March 25th 2021, 12:23:52.000",-5144,0x449dfc9949e9aa67ef273645e5dc79471f6362ca9b22454cdaf5e8bfc0325498,0x175f588b35f5fc9d0fb5b96e1360f8f6c59141b5ecaee10ac9b97f6e7a075197,404,1300850,1300850,1000,1997,1616685832,1
1775,5508,"March 25th 2021, 12:24:00.793","March 25th 2021, 12:23:57.000",-3793,0x3fce53c9a8c0afe0df314689049d3b607dd8672221a6f4e2a09962e12cf4436e,0x73e4665fa1e7d0a5c8789e47e3232ff5fcbf3767ec390b0d7a9872274cb41329,405,1095184,1095184,1000,1983,1616685837,1
1892,5403,"March 25th 2021, 12:24:04.399","March 25th 2021, 12:24:00.000",-4399,0x2e11c0d29e74ed37028402f10993580ca14f85ec6c26d93d8d8c861ed2036b0a,0x9ebf4d17044e8a682e3d7eb9585d5eedd94a71f4e459cc73e1b9af4c263eb14c,406,152519,152519,1000,1158,1616685840,1
1713,4395,"March 25th 2021, 12:24:08.457","March 25th 2021, 12:24:04.000",-4457,0x211534b9857afb894e72946e9c0338559bc677b4cc1eea9a047484a6acf61d32,0x9585d1fabfed84d3e1fbc093af4f892f31b29869d88dbcebbb442e3a17ddca68,407,1362759,1362759,1000,1357,1616685844,1
1304,3204,"March 25th 2021, 12:24:12.659","March 25th 2021, 12:24:08.000",-4659,0x085b1c312e2287e080127152d267f349e4883b0ec57425bca74fbc44818d35ca,0x4306a0d7e510bc7912db494215d730a5c039e01edffb711463de2aeea4111e2d,408,1342387,1342387,1000,1671,1616685848,1
2844,3027,"March 25th 2021, 12:24:15.250","March 25th 2021, 12:24:12.000",-3250,0xca7d3a7e8ccab8392d76d6c5d1e5bd33116f2bed588bd8b7334df93be05ed267,0x77994d4ecc23042e73941e0130ef396d88b992249599f40084594cdca28f82d7,409,827381,827381,1000,1006,1616685852,1
1356,5602,"March 25th 2021, 12:24:18.022","March 25th 2021, 12:24:15.000",-3022,0x1713aec8a94dcff32c02a174f2f9719e1d87806a8f1e6001f68a69f0370b1994,0x9871fd90911ad7ef7324983246580966c7df820e9770ca3f6fb55aa9b1062827,410,950994,950994,1000,1177,1616685855,1
1511,5686,"March 25th 2021, 12:24:21.820","March 25th 2021, 12:24:18.000",-3820,0xbeda3930e45e4fd12d7e7765b2c3f680a71c5e59e1e1baa7830cb8587e228cdd,0x822859259fc990a528e8923eb51bd4d43c7c959b4f13c17dcad3d0ce4a678572,411,1156804,1156804,1000,1968,1616685858,1
1073,4734,"March 25th 2021, 12:24:26.711","March 25th 2021, 12:24:21.000",-5711,0x013c102130da6e363b8d5a4d292266f2a13c5a1cd2808f81b6379655e5f33b53,0xeabf217f0639bb7c958a0694014950291c7e4f0e385c4ea49a3de7ff455c36c8,412,172924,172924,1000,1553,1616685861,1
2774,3242,"March 25th 2021, 12:24:29.539","March 25th 2021, 12:24:26.000",-3539,0x4ef0d238eeabeaf055c043e32cec0af3ae6c8b7255623fa56ca25e2828aec11b,0x914a6948779221ccca25caad26b0223483575165e5316c63d09df3ae87618ba7,413,827609,827609,1000,1953,1616685866,1
2136,5749,"March 25th 2021, 12:24:34.501","March 25th 2021, 12:24:29.000",-5501,0x20cf1ea6ac47fb65932a9772ddc1bd53b12f3561edae1d869e7cbfc6be095c63,0xa6094f3a659b3a07a2ce0e8682a5d9533feab8f38733a2c1009c652d2a07710b,414,1342207,1342207,1000,1720,1616685869,1
1645,5211,"March 25th 2021, 12:24:37.908","March 25th 2021, 12:24:34.000",-3908,0x2033078097a186e73731d612bfbd4dc92f87991b5d8c8d9e357a10d287ee5987,0x1443d84fb85d3597a14a4e80b4f45ab53a0f41b83deb29806605983b80a82ab3,415,1074571,1074571,1000,1250,1616685874,1
1421,3177,"March 25th 2021, 12:24:44.004","March 25th 2021, 12:24:37.000",-7004,0x61721c85c7ccb3bdda06c6524489c58c8a076ff942ad097bfc36ef20f083b354,0xdbe5cdfb6f5889dacc405823d7cb89754a1b85ffb6e446a09c1793d9b56ac696,416,592027,592027,1000,1177,1616685877,1
1706,4311,"March 25th 2021, 12:24:48.048","March 25th 2021, 12:24:44.000",-4048,0x817e80a0afac3ad326bc53d742127c2c91c9a720bf39b6962dc30f9eeca735ca,0x334ce956cedb10542892b9cae5224086d9ebc29772bc3b4621ff6f49b4f59651,417,1177597,1177597,1000,1201,1616685884,1
1173,5207,"March 25th 2021, 12:24:50.722","March 25th 2021, 12:24:48.000",-2722,0x1a0dbd1bfa42b78d9a4348f950ef0c44b2b0be3deca8738dddd29130ed487fd5,0x20c00006f16bc008e4291fa8237ff21d571fd8807d3caf8e62b5866aa70cca7d,418,889097,889097,1000,1950,1616685888,1
1708,4622,"March 25th 2021, 12:24:53.445","March 25th 2021, 12:24:50.000",-3445,0xba4bd8b25d291cdf5a81d21e338e591d6222134254200150e70322778c3c92a0,0x53da59d712d50b44d15ad92dc33e36205205e992366080542add83f705c6452d,419,827609,827609,1000,1436,1616685890,1
2110,3804,"March 25th 2021, 12:24:56.024","March 25th 2021, 12:24:53.000",-3024,0xedac1531095ee192dd4bcd6665b5f9ddf1a94520b464d4625222046675f9e360,0xecf3fa022cc43f2395265710ddc69ce6e363900a5ff0a85927999e8fdb1d922f,420,848101,848101,1000,1279,1616685893,1
1367,4325,"March 25th 2021, 12:25:00.099","March 25th 2021, 12:24:56.000",-4099,0xf2891e3bea2e8e3baaf81532cd48c9c0f7d6a87ba2f9ee4439dd73894f1a8239,0xa89cfd2be61d6df3c214bfd0bffaf07bce1db7af6791bf9185b5567db9ce653a,421,1321786,1321786,1000,1780,1616685896,1
1757,4598,"March 25th 2021, 12:25:03.922","March 25th 2021, 12:25:00.000",-3922,0xecc821867eb90a3ec231383af768e643941331c69902cc59766fb644147ae17f,0x2d1c4069fe76deb5501ba41a57aae50d5d587d326034efff86955e22b9033f44,422,282464,282464,1000,1511,1616685900,1
