0,0
653815808,11
658010112,38.53333333333334
646430720,26.56666666666667
649113600,23.46666666666667
652685312,30.849999999999998
669159424,29.666666666666668
672006144,43.7
672083968,16
640258048,23.075000000000003
0,0
625434624,0
632647680,35.43333333333334
652685312,34.9
626241536,30.875
633044992,21.880000000000003
639868928,25.4
648261632,23.933333333333337
650412032,34.86666666666666
635146240,35.93333333333334
0,0
657784832,0
633544704,25.03333333333333
632307712,29.16666666666667
642588672,26.95
653783040,29.666666666666664
641662976,38
643772416,21.36666666666667
656224256,14.379999999999999
637616128,27.099999999999998
0,0
652521472,0
637030400,34.9
637644800,27.35
644624384,24.950000000000003
642326528,19.925
643330048,33.86666666666667
647888896,24.625
654094336,26.53333333333333
639631360,23.45
0,0
0,0
1321349120,0
637165568,39.85
646332416,16.425
655085568,23.433333333333337
657772544,22.400000000000002
639721472,21.86666666666667
647929856,30.7
654614528,27.75
0,0
666234880,0
637181952,35.2
645783552,20.8
658706432,28.633333333333333
657756160,19.925
674922496,28.666666666666664
647614464,20.8
653459456,21.875
664457216,26.150000000000002
0,0
665747456,0
644816896,26
655675392,16.424999999999997
655892480,26.175
638406656,27.566666666666666
646021120,37.03333333333333
657772544,28.9
664408064,26.53333333333334
642895872,23.424999999999997
0,0
668221440,0
671690752,35.15
648192000,22.675000000000004
654589952,19.150000000000002
666165248,32.800000000000004
668692480,19.26666666666667
641536000,51.5
651026432,15.65
661798912,24.375000000000004
0,0
667213824,9.4
672759808,21.9
644292608,21.333333333333332
647106560,34.36666666666667
658882560,18.775
668016640,17.900000000000002
647733248,30.900000000000002
654303232,15.633333333333333
659275776,17.5
0,0
647376896,0
642953216,24.060000000000002
654602240,23.166666666666664
660918272,25.65833333333333
648855552,26.925
660037632,27.06666666666667
671805440,21.875
646733824,26.566666666666666
657457152,19.925
0,0
646402048,9.4
648908800,60.900000000000006
630849536,34.4
637464576,17.974999999999998
637972480,32.05
644050944,23.05
650584064,31.25
651825152,17.166666666666664
650612736,23.96666666666667
0,0
655269888,0
644534272,34.36666666666666
659955712,18.025000000000002
641716224,28.1
653185024,23.375
660819968,21.366666666666667
648298496,29.199999999999996
659394560,18
663056384,18.35
0,0
666005504,0
645877760,20.8
661712896,33.36666666666667
663326720,32.050000000000004
645177344,32.025
654884864,19.299999999999997
670564352,28.066666666666666
675622912,26.06666666666667
642215936,18.35
0,0
662794240,0
668827648,36.7
646000640,19.799999999999997
654409728,21.5
663179264,20.33333333333333
667308032,17.575
648613888,32.233333333333334
654274560,22.18
665337856,17.6
0,0
661151744,0
667373568,15.225
647000064,16.824999999999996
650108928,48.93333333333333
663404544,29.299999999999997
668229632,46.85000000000001
652738560,41.13333333333333
663007232,35.95
667283456,30.475
0,0
665829376,3.2
671547392,33.574999999999996
650317824,27.775000000000002
657801216,31.625
648331264,39.075
653914112,26.925
647307264,30.96
653168640,39
663973888,29.299999999999997
0,0
644317184,0
644538368,55.45
644165632,41.66666666666667
648192000,27.066666666666666
661594112,38.56666666666666
645537792,21.1
654864384,26.599999999999998
666992640,35.36666666666667
647626752,29.325000000000003
0,0
659181568,0
646914048,37.875
657297408,38.35
644464640,46.239999999999995
655810560,24.2
641736704,33.224999999999994
653815808,36.650000000000006
663789568,22.299999999999997
646897664,24.060000000000002
0,0
641806336,17.2
651345920,39.6
644165632,23.425
652955648,32.85
665034752,18.8
653225984,27.566666666666663
666943488,23.45
648085504,24.06
655245312,18.75
0,0
665559040,0
647725056,40.666666666666664
661176320,38
656019456,54.66666666666667
663519232,28.699999999999996
653828096,19.98
659927040,38.275
667344896,35.175
646889472,33.833333333333336
0,0
666644480,3.2
672481280,54.65
656228352,36.725
665092096,37.53333333333333
670814208,22.32
649248768,29.79
661684224,29.13333333333333
668282880,34.8
653778944,39.849999999999994
0,0
632782848,4.6
639668224,19.6
636035072,30.85
636968960,24
640675840,37.96666666666667
651325440,29.65
638144512,20.866666666666667
639979520,15.133333333333333
642641920,21.333333333333336
0,0
656273408,0
649523200,39.099999999999994
663351296,21.075
651112448,34.375
667996160,22.2
654815232,38
664866816,30.05
647729152,30.875
656805888,28.9
0,0
638259200,0
640610304,18.266666666666666
651935744,21.36666666666667
653762560,26.56666666666667
651923456,22.9
654561280,21.366666666666667
670699520,27.566666666666666
638701568,26.6
642482176,25
0,0
635346944,4.8
635052032,33.86666666666667
642883584,27.63333333333333
639713280,34.3
650285056,19.833333333333336
639082496,19.8
643973120,28.033333333333335
647450624,25.033333333333335
652890112,29.7
0,0
653508608,0
655495168,45.3
639340544,40.13333333333333
646086656,12.5
638685184,32.266666666666666
645074944,15.633333333333333
648359936,18.166666666666664
659664896,19.3
659681280,27.700000000000003
0,0
641683456,18.7
650653696,36.75
655347712,14.566666666666666
657649664,19.8
663715840,19.125
673902592,25.799999999999997
643641344,28.15
646680576,29.1
639098880,38.6
0,0
657510400,0
670400512,36.7
643735552,31.766666666666666
648208384,17.599999999999998
655302656,31.73333333333333
657645568,18.2
663322624,17.2
639279104,25.775
645795840,30.7
0,0
657100800,0
638881792,29.733333333333334
645378048,23.900000000000002
653123584,12.491666666666667
654856192,53.35
659173376,30.23333333333333
637153280,21.333333333333332
639348736,48.449999999999996
637374464,23.45
0,0
644091904,11
653361152,29.65
661553152,21.9
662384640,23.941666666666666
635351040,40.4
643010560,19.500000000000004
639135744,16
645517312,24.499999999999996
652890112,21.366666666666667

