idRegister,idUser,startInsertTime,endInsertTime,timePublication,transactionHash,blockHash,blockNumber,gasUsedTransaction,gasUsedBlock,size,bytes_media,timestamp,numberTransactions
2527,5261,"April 5th 2021, 9:13:32.827","April 5th 2021, 9:13:29.000",-3827,0x34fcabb56bf8b3630017ee321331b0779407e7b238a47a0dee4f5684730cebf2,0xd5dd7ee9b11dade3734656e674f034a0f4eccbaa37b92155e84d91b637b3e760,42,1156924,1156924,1000,1676,1617668009,1
2795,5587,"April 5th 2021, 9:13:35.395","April 5th 2021, 9:13:32.000",-3395,0x16c292014bc62ceb0dfb14fe03e24c74a7c1887b7dcee4e3bac0b5a1a34f9763,0x3ed91d2350612f98b61dc0b6797b3bc99beafb623b26b48556c49a1ec0214638,43,724704,724704,1000,1725,1617668012,1
1905,3295,"April 5th 2021, 9:13:39.105","April 5th 2021, 9:13:35.000",-4105,0xe69448e0761ec710ad417c64765913c6a7dd1f01eb0ca9c90568f617ec02bf76,0xff25e76428ffbc7c341da93c8e281e693026570f80ad37a25897825b78f07bc3,44,1280598,1280598,1000,1311,1617668015,1
2443,4596,"April 5th 2021, 9:13:42.622","April 5th 2021, 9:13:39.000",-3622,0x97431b01f05b6dd2e3ba3cbafbea4c7a7e430f0a7665ea24505d5f1fbcb0fc68,0xf9781d82dcd8c42b96564d91d0e1dc868cb59dbdcb40d3d97d96d6c121f3d72f,45,1156864,1156864,1000,1891,1617668019,1
1390,5896,"April 5th 2021, 9:13:45.708","April 5th 2021, 9:13:42.000",-3708,0x71fa559758bda022948d4c7237ad1ce185cc1083079dbd1b510c3d43c216c11c,0xd1e56a9d0b0d266fb7c4a747725208106e7bc6f2484b009b05dbbdb87b096c1f,46,1177657,1177657,1000,1105,1617668022,1
2384,4242,"April 5th 2021, 9:13:48.522","April 5th 2021, 9:13:45.000",-3522,0x74b873918e3583714653193ddcc24deab61b0b4b0c1d9c1454e11736abf812f3,0x3062a2f9e05bc1223edf73439c4e117ca7ccc44c8ef30f045e8788f1072d448b,47,910034,910034,1000,1923,1617668025,1
1917,4306,"April 5th 2021, 9:13:52.037","April 5th 2021, 9:13:48.000",-4037,0x15325f3545ea2872328745ef8c5d1dd8a2151943897b26a0fe64315bb30630c4,0x03935653c9fb2a6c11d0603029663233ff356714ba184eb0f06778c2a31b5540,48,1300874,1300874,1000,1973,1617668028,1
2076,3597,"April 5th 2021, 9:13:54.663","April 5th 2021, 9:13:52.000",-2663,0x9ee2da98e1069fd9e18b30fe46291b846eb668761ea2051fdb19649ed27d4660,0x1338ae44febb16be15dafa5d36a766cd48222638ded4aae9f87472a95ddb41d3,49,786336,786336,1000,1973,1617668032,1
1324,3979,"April 5th 2021, 9:13:54.663","April 5th 2021, 9:13:54.000",-663,0x3f2424c3931e9566317e5bf1ee3f80a4ad8e8b40e42875f6fb8388dee395fa43,0xa172fe9e95bf7f204dd56075c414c1dfcad5a7d93b238a022c72321223521cf2,50,1321462,1321462,1000,1973,1617668034,1
1760,5269,"April 5th 2021, 9:13:54.663","April 5th 2021, 9:13:58.000",3337,0x122eb697a877021a79d15a7178030d23ff30fb3934c5726aaa145eca3d0c784b,0x5453ddc198a16068589a889941975d8d28dfbc76b35d21bdd661d05a57dbe8e0,51,1342267,1342267,1000,1973,1617668038,1
