idRegister,idUser,startInsertTime,endInsertTime,timePublication,transactionHash,blockHash,blockNumber,gasUsedTransaction,gasUsedBlock,size,bytes_media,timestamp,numberTransactions
2057,3048,"April 5th 2021, 9:20:46.738","April 5th 2021, 9:20:44.000",-2738,0x81b957535afe6035ea01ddc9adfcf86f269bae6bb801295d5855d2682f6b78c2,0xf29a802917a7406388d53874917309e8563a59efea0720a1b775d45b9e775cc0,152,724596,724596,1000,1591,1617668444,1
2483,5440,"April 5th 2021, 9:20:51.242","April 5th 2021, 9:20:46.000",-5242,0x55f1e4da7b91c9cb3ebc71fdcc393a0e36f92fc5162d2a48e93a19d4ce6f8de3,0xfd82cb364ae0ee23c3fa4c1cbb588650f53b86d9f76eec802254db156f89744b,153,1342219,1342219,1000,1611,1617668446,1
1695,4235,"April 5th 2021, 9:20:54.347","April 5th 2021, 9:20:51.000",-3347,0x072ae598fcf13194277f0b56da76f3b559777c5dc4b14d3f277bafccb408ad81,0x5af4cf038d27f29226a55f0c951848d9b8a6498b0d9bffd083f91e06501976ec,154,868761,868761,1000,1323,1617668451,1
1755,5818,"April 5th 2021, 9:20:58.030","April 5th 2021, 9:20:54.000",-4030,0x432153fde80db50d1520e20155ed39808e8e77781097836f25963f04bb9562fa,0xf35687ac479083befd2ff428d2cbec2ee130402c9a40f57127751dd0a03592ad,155,1095232,1095232,1000,1032,1617668454,1
2301,5541,"April 5th 2021, 9:21:01.731","April 5th 2021, 9:20:58.000",-3731,0x2d2b80ebacbbd37ff5cf099911b0957738e45c1d9cbabcc7b75d1d29d3589e20,0x5aad8b6172c924a30592037029e6f206e955e616d778f402b7c4309b0d55a120,156,1115676,1115676,1000,1472,1617668458,1
1018,4502,"April 5th 2021, 9:21:04.451","April 5th 2021, 9:21:01.000",-3451,0xb0e5cd02eeaf9779c5bb986f461828a4c2757b17ee10c7616c2b452ef760d535,0xed5ee391bdcc4e87068dce68cb863a11d6cab22f9b19ee3f0ff5c9f1173126d3,157,930382,930382,1000,1908,1617668461,1
2716,4916,"April 5th 2021, 9:21:06.731","April 5th 2021, 9:21:04.000",-2731,0x5e92234b4319cb84e12617894b60751c29303862788b1b5fd769c4ae0f1ece8c,0x300c5e3304ff9a264930c64177b97e26e2ac002dce29d7582113572fe12fabc1,158,745052,745052,1000,1564,1617668464,1
1813,3031,"April 5th 2021, 9:21:09.817","April 5th 2021, 9:21:06.000",-3817,0x12e4a0563160e19c0513a5f3619786c5199176b0cd8e2a3dcf99a43073fb0092,0x42b60aaf8034e821fb14b97f2c52aabbe38904a44b33d0ae6777c7b4e5cd52b9,159,1012987,1012987,1000,1564,1617668466,1
2593,3624,"April 5th 2021, 9:21:09.817","April 5th 2021, 9:21:10.000",183,0x447de6df6000845e0fcd49b90279a1495efd383ef86a9cac06ffb6ba873d4273,0xeb1ad1320554837ca0c0df727d97ac756228e06de552a3e64a0d76e3bfce56a5,160,1301078,1301078,1000,1564,1617668470,1
1157,3394,"April 5th 2021, 9:21:09.817","April 5th 2021, 9:21:13.000",3183,0x3babe5cea24338533559985f36f809053089d8e1055104a9ab4bb0d93c398577,0xe761b74202edaf198db4d28f178f6463ac8de56c25de15022f2a9f4d9208b66d,161,1074703,1074703,1000,1564,1617668473,1
