idRegister,idUser,startInsertTime,endInsertTime,timePublication,transactionHash,blockHash,blockNumber,gasUsedTransaction,gasUsedBlock,size,bytes_media,timestamp,numberTransactions
1621,5866,"April 5th 2021, 9:16:02.761","April 5th 2021, 9:15:59.000",-3761,0xddb2c976a13a01cc76b97224f7257816ea1a7edee6083eafbfc6c0d87704db9a,0xe9a878ff84fcef7a10432d84485712833225ce546ab22c5846f5c4a5f1b1c7c5,82,1053923,1053923,1000,1464,1617668159,1
1429,3798,"April 5th 2021, 9:16:05.422","April 5th 2021, 9:16:02.000",-3422,0x8204973b754c2f936db311b3ebe39358ae80d69ac45773cfc4762dc882a7c704,0x63ea61fb16c893c2216d2e6b73f0dfead918bc1d55aa6c242d79ff09923c2e9f,83,786144,786144,1000,1341,1617668162,1
1001,3759,"April 5th 2021, 9:16:09.534","April 5th 2021, 9:16:05.000",-4534,0x7bda009e6dbd5fa0ff76c05eded96384523f3f5f2d5b1575e2067af8714ab896,0xc6d20840a899f247b915c00498b4b58ee9e321294540b0ccc9f6d6b8f17abd72,84,1259962,1259962,1000,1888,1617668165,1
2579,4976,"April 5th 2021, 9:16:13.106","April 5th 2021, 9:16:09.000",-4106,0x5c4b38e623bb520f639f73f03e77a520df28ee31ec3a2b8195cad9f1a0d317c5,0x4d211993697b1a22e637ee35a0f80bbddfd95cf2f3536eab8562d5ccec5fc481,85,1012891,1012891,1000,1371,1617668169,1
2832,4951,"April 5th 2021, 9:16:16.078","April 5th 2021, 9:16:13.000",-3078,0xc6f7057286a2c1ad38fc2af71aad94f4c7e32e94dd8e3f4250b65a7d12b5f436,0x5391db2623f74342c47fdc50d03f6ecabac11ebc1cd652d459f27846ccd92f5f,86,930598,930598,1000,1384,1617668173,1
2223,3177,"April 5th 2021, 9:16:19.984","April 5th 2021, 9:16:16.000",-3984,0xc7972462fcf76ecdf9a8d8ab1702e9dd287aceaf9664fe54163592d5969facf5,0x46662eea6213df5428e0cedcf32691faf5419e196c575f516c6fef4cdee22196,87,1280634,1280634,1000,1687,1617668176,1
1453,4259,"April 5th 2021, 9:16:23.346","April 5th 2021, 9:16:20.000",-3346,0x6adeb0b6212686c1b28d8061a031616d2c1f8abe88447da6c6160c341d44ce8b,0x5094e01cac227b2800b9ad31cb9dcdc2f6dd23150ff422c4f3d9fb7012d71ebc,88,951162,951162,1000,1895,1617668180,1
2891,5741,"April 5th 2021, 9:16:26.747","April 5th 2021, 9:16:23.000",-3747,0x89301216b39540f42500120a85c5ae275f219330e4286d4108c45e828b3c998d,0x0a1c16c3ce32f939d0af184bf46e36f1f99b1a2d70fe2e5a174573a25358c2c3,89,971522,971522,1000,1895,1617668183,1
1995,5983,"April 5th 2021, 9:16:26.747","April 5th 2021, 9:16:26.000",-747,0xb9de5825613f8cb3c19fe559e455d38f2498d69c0785172efe1bd504f4f130a9,0x3585be1b3f3f5ba013ec16fb15e661ccbcbb3f1faa997eddeae216835ffbc13f,90,1156996,1156996,1000,1895,1617668186,1
2129,5907,"April 5th 2021, 9:16:26.747","April 5th 2021, 9:16:29.000",2253,0xe302df8c2915393c684f543f63e5892ebfc130a4c89c8c68b4d9de7413d419c8,0x2f69fe958414077fe9d43c70c7934acde9e4a3f295130a05b05d12c91695ecb2,91,1300922,1300922,1000,1895,1617668189,1
