idRegister,idUser,startInsertTime,endInsertTime,timePublication,transactionHash,blockHash,blockNumber,gasUsedTransaction,gasUsedBlock,size,bytes_media,timestamp,numberTransactions
1074,5709,"April 5th 2021, 9:21:24.999","April 5th 2021, 9:21:21.000",-3999,0x0aff3e13ecd20f6e6761fc204b2135bbcd697f6a12b4677e06f465a228bed5b8,0xf93c86bd4dce65eee18a87d6308b171c97c129c534fa7d09b592cd3b2a37093b,162,1095088,1095088,1000,1824,1617668481,1
2640,4405,"April 5th 2021, 9:21:28.021","April 5th 2021, 9:21:25.000",-3021,0x5ce5545952c1a9b47445024bf10942e8af895a29196d9e80bf6ff9ea92224f56,0x4d4a3759aff2e229b991ae068e62a6da5b5d62a027ef01038bcb936f601b2ff0,163,786384,786384,1000,1277,1617668485,1
1373,4039,"April 5th 2021, 9:21:31.324","April 5th 2021, 9:21:28.000",-3324,0x3be8a42b43413d71dd45ed5a8b66f9de9e4274dbe51d737556ee8fe79c8d2518,0xe74b56845819f40237142aa7d20cf3bf4306f498634d202de8b70855f25e5b6d,164,1115556,1115556,1000,1259,1617668488,1
2995,4220,"April 5th 2021, 9:21:35.852","April 5th 2021, 9:21:31.000",-4852,0x5d22cfc2e4678f6fdef53a8a9b19cf5b0d7348bfc5041ccf0c30fc6537f4960f,0x6d32446b48940ccba4a6992805ac21bc13a603f7a0bc7a965f4dcaf400403f84,165,1239457,1239457,1000,1091,1617668491,1
2996,4732,"April 5th 2021, 9:21:38.831","April 5th 2021, 9:21:35.000",-3831,0x2bf07de5b1e09f9fe6c1cf03ca711e300fade3da497729c5804ca9722c62d1df,0xb0f679d5f4d2fc9581802752e4b853224954ff7b1e8a4614327e0de75ab3e9b2,166,889421,889421,1000,1827,1617668495,1
1756,4668,"April 5th 2021, 9:21:41.647","April 5th 2021, 9:21:39.000",-2647,0x3851051082addd0ae1493b4bf4e3a211eeb82beb30eff3fcf1e2cd6d5c519e5f,0xb72d6ffec1a47f7533a0dbb597a6b348cc7ca75d7383cae6036f660ab7e9d21c,167,889205,889205,1000,1253,1617668499,1
1691,3334,"April 5th 2021, 9:21:43.888","April 5th 2021, 9:21:41.000",-2888,0xaa6fd4ab9e9c4937e9d1c0dddc176c80ba2bc9a1ca708f57701446c11837d510,0x0fc039b7771beb101783f404feb21074f892c47ac923095f0484d892ec33b576,168,786168,786168,1000,1273,1617668501,1
1497,5190,"April 5th 2021, 9:21:47.764","April 5th 2021, 9:21:44.000",-3764,0x04d243e983f3e343a8819635ce96e7dd51154e24e300deb011ff89107add6208,0xe7d90f7c836b768bc4a33169717ed9788fc08e8cf4cd5dc5d21a0f0e65c08dde,169,1259698,1259698,1000,1273,1617668504,1
2613,3542,"April 5th 2021, 9:21:47.764","April 5th 2021, 9:21:47.000",-764,0x0de27f442025bf5e137bfae1d8310f8f3594e14d2475cdfb07f1bdee0c8300aa,0xaf70367d6f836e5bc2fc191ed4b3f451d244153c0088bd8faf0e6499b53c1b90,170,889133,889133,1000,1273,1617668507,1
1435,5292,"April 5th 2021, 9:21:47.764","April 5th 2021, 9:21:51.000",3236,0x8359cac362e8f1e3d622389e264da90eb0c08c743842013f222592b306fc4594,0x0b82cdb50acb29656499361fdd79cce5d3ad7decd7232ade334b785f831299bb,171,889373,889373,1000,1273,1617668511,1
