idRegister,idUser,startInsertTime,endInsertTime,timePublication,transactionHash,blockHash,blockNumber,gasUsedTransaction,gasUsedBlock,size,bytes_media,timestamp,numberTransactions
1092,3283,"April 5th 2021, 9:12:58.582","April 5th 2021, 9:12:55.000",-3582,0xe9e0483e081fead46e596909327e70ac6e8af028e2fe8f489835d6760f3e3970,0x9908dedcc7a19f5188f234eb2c0c7ed1f4e1abf7279c5b3cedc359b2098c00ef,32,1218713,1218713,1000,1175,1617667975,1
2918,5912,"April 5th 2021, 9:13:03.025","April 5th 2021, 9:12:58.000",-5025,0x3076a1faa90e5ae88dae96b8407f8206e91843ba826973f9e24704032b758cdb,0x238113bb83a134edb72a3d4bee27f35b1a0b2296b4e0e61b310e9e35912f4115,33,1280610,1280610,1000,1721,1617667978,1
2594,3199,"April 5th 2021, 9:13:05.270","April 5th 2021, 9:13:03.000",-2270,0x57b91da7e3c1564f77c6759dfb65db44b0fcf6916af96ba61d82e3fe081689e1,0xc0cf4c6afec7075a7b47a588671c020c6df0d8561468b761f11b0dfdca91d39c,34,848137,848137,1000,1266,1617667983,1
2978,3332,"April 5th 2021, 9:13:07.842","April 5th 2021, 9:13:05.000",-2842,0x623372f387415a386632e1979d29fec60c51c4cbe838f6a4700998854fdfce9c,0x4fe45f589725002d81ed2e3db22b8ddb4cfa2cf052c5a7c929a424ebebcb45a1,35,827585,827585,1000,1757,1617667985,1
2884,4882,"April 5th 2021, 9:13:11.212","April 5th 2021, 9:13:07.000",-4212,0xa6ca2eeceba9d27d88f0f0e5a031c92c7632a8789580eca138e4d9e085175ebc,0xd4737429baa411546194aa5035715606dcca71d3ce2d5f187c2d8ab869941fe4,36,1177609,1177609,1000,1022,1617667987,1
1606,4714,"April 5th 2021, 9:13:13.596","April 5th 2021, 9:13:11.000",-2596,0x5f1b41bf5ec05984acf7a06ca943486a3d5d47943784840ef913fa0fa72ce46d,0xdb68232a1c6bd25f94ad6bf6a15187160983789f8196cc91cfeefd4baeb2cb3f,37,889289,889289,1000,1315,1617667991,1
2113,3441,"April 5th 2021, 9:13:17.070","April 5th 2021, 9:13:13.000",-4070,0xc4be146907d14f9d34617d860d2ac4fc88a0299ed233121fdc6af9fe1487f472,0x95cc4b7e9037e03734c1fc511e2479280635e3def5b10e071b5f8e171044534f,38,1198245,1198245,1000,1367,1617667993,1
2240,3317,"April 5th 2021, 9:13:19.187","April 5th 2021, 9:13:17.000",-2187,0x5cf3c3aa659a3a1559b9eee13c5fba94c83d60ecde83bc8a74f28f4ebc50a290,0x7313e4a5c60d11a5814b455953bf92642d5f693bd92cae10ac126b671dfb8110,39,724728,724728,1000,1367,1617667997,1
1697,3166,"April 5th 2021, 9:13:19.187","April 5th 2021, 9:13:19.000",-187,0xe24bd9ca1a8d861e6c2d5328db6df3f07a57e4883fd5819ed12c63f2009aadae,0xc9ff1aaaeae792c000b0c73aae12a37eb39642b38a80f842158715aebc0110d1,40,930286,930286,1000,1367,1617667999,1
1926,5052,"April 5th 2021, 9:13:19.187","April 5th 2021, 9:13:22.000",2813,0xf9541f6505f4e3063a2e6c296291b5eb7a539674129e97f45dd73ef9d29c49ab,0x8c6efb8027039ee0d29f830d8b6a8fde7bdea13059316ce9b31b0fbc28b98a89,41,951114,951114,1000,1367,1617668002,1
