idRegister,idUser,startInsertTime,endInsertTime,timePublication,transactionHash,blockHash,blockNumber,gasUsedTransaction,gasUsedBlock,size,bytes_media,timestamp,numberTransactions
1874,4261,"April 5th 2021, 9:18:50.863","April 5th 2021, 9:18:46.000",-4863,0xc265a9f7ea485759cb129f22a3e229210515fa326ff776285f4ed0b97d356bef,0xfd866acfaeac6d5d831bc0b4a1a9fe442284815e381f3724a40217fdb834fcf5,122,1362687,1362687,1000,1031,1617668326,1
2856,3922,"April 5th 2021, 9:18:55.198","April 5th 2021, 9:18:50.000",-5198,0x6abc7003b5c6db9816f06191095e64d0971070cb1ad5c28757c554c8743fff57,0xcfd4a35e57f6d107c5bad09340b361f33e27e6c2a27260e7f37b51da5aae1335,123,1280382,1280382,1000,1641,1617668330,1
1593,4184,"April 5th 2021, 9:18:58.109","April 5th 2021, 9:18:55.000",-3109,0x99752ba07a52eb4f563914847baadbc45e049ac9c2f776ed1af6bfb82a6f53fb,0x8d73aca312e5b05050ef2eb214a451188589de7cec767bd971e65085a0e5a753,124,930310,930310,1000,1442,1617668335,1
1840,5693,"April 5th 2021, 9:19:00.710","April 5th 2021, 9:18:58.000",-2710,0x9056edbf96d25918dc2b7375097e51a315b4dffb34b3b818fe59155cd28f1bc6,0x724af578557a1bf0236c7e552195b6fb5085d27050d7437cdfa090fdef1a3f32,125,745040,745040,1000,1669,1617668338,1
1477,5889,"April 5th 2021, 9:19:04.459","April 5th 2021, 9:19:00.000",-4459,0x4f1511ad5b86894939f36f20a0dac60f0cee162cf0ece15e425f66a5792e6c86,0x8049d816f5f62cbfed9e4e3bc52056a4fafb24357951b1f2baf3d2b135a0f438,126,1136240,1136240,1000,1366,1617668340,1
1659,4471,"April 5th 2021, 9:19:08.036","April 5th 2021, 9:19:04.000",-4036,0x6a5fa186c65b9ac53548a3ab02cbcb86f77d3f6e85ffc7a1b273c3804ab8f36e,0xf8eed8460ca495ca3006ec554748b167613745283f61190da2e73672d56165c2,127,1012627,1012627,1000,1813,1617668344,1
1884,4867,"April 5th 2021, 9:19:11.731","April 5th 2021, 9:19:08.000",-3731,0x974acbb5627adff3d82d55b7b5ca9cc8a1ce1bfe8df0be23de89d1e1aee2a10c,0x40bd4398ec0252e614fd99d17e02cfa125f5e7d5e40d314d92d008ab30fa4754,128,1156780,1156780,1000,1711,1617668348,1
1669,5135,"April 5th 2021, 9:19:14.925","April 5th 2021, 9:19:11.000",-3925,0x41e529dbb85c1ff6808987fd2ce3179131f5d7213e71122945b85793394ab4f5,0x75768f4eead4877b02d161bb4d052feecf78d56cf831f2cf494cc35c4ded350c,129,951102,951102,1000,1711,1617668351,1
2595,4237,"April 5th 2021, 9:19:14.925","April 5th 2021, 9:19:14.000",-925,0xf3702194a07a424bacb01bfa25599582f25ff33e7874bcfb1608bc417d88f361,0x52b0fedb43adf4096a7002bf0dbab520c3bbd4d6cc84f07884b0a7fbb953af4e,130,1239325,1239325,1000,1711,1617668354,1
2567,5894,"April 5th 2021, 9:19:14.925","April 5th 2021, 9:19:18.000",3075,0x3672fbd12edfbab21f35bda9f90b1d8a558c25019c6a4e7c05f8406b75f104de,0x961da79f7f3ec5b5baa2115ff267c3c38257517bf7bf9b1d51645be6f6056937,131,1177489,1177489,1000,1711,1617668358,1
