idRegister,idUser,startInsertTime,endInsertTime,timePublication,transactionHash,blockHash,blockNumber,gasUsedTransaction,gasUsedBlock,size,bytes_media,timestamp,numberTransactions
1168,5727,"April 5th 2021, 9:26:05.640","April 5th 2021, 9:26:01.000",-4640,0xf154bb3e4d3cb266e281eee7f4b3d2df2b07682321ec834d5885750251e60967,0x737ec1fb8dc316a606df56e412588b4dc1049b895358aa6c967f9cb8ef2fcc09,232,1321486,1321486,1000,1623,1617668761,1
1165,5536,"April 5th 2021, 9:26:14.075","April 5th 2021, 9:26:05.000",-9075,0x1fbb70197642040e4af5dbf33e43252f9054d9f0d827f8f889c4d27b1cc9261f,0x995c6f09a5f1d36782fcae66ed4a7fa5278bd0fd7540cedec27aa00e3e862365,233,1342111,1342111,1000,1817,1617668765,1
2984,3068,"April 5th 2021, 9:26:14.075","April 5th 2021, 9:26:10.000",-4075,0xe272d29715fd4a7011295fb57c20a95642f1551c5c5b859525000878c02eb359,0xaa6af58e8b1c7db194529ecb9ce5695e4529b2819a9db4540cb2f068e50bdda9,234,1280454,1280454,1000,1817,1617668770,1
2131,5808,"April 5th 2021, 9:26:18.310","April 5th 2021, 9:26:14.000",-4310,0x652466b4b82b12ba6793b1e6ef826f9a88e249474fcfdf115bebdb0676337f00,0xe65405195bec070af3e37acd37950fa9eaff136cd4b2113edccfa89ccf43270e,235,1115820,1115820,1000,1884,1617668774,1
1298,3256,"April 5th 2021, 9:26:22.657","April 5th 2021, 9:26:18.000",-4657,0x96026639d8dc5b927ece072f48f3484282ea04ffd476769d8c1e98dc7ea6c65d,0xc6df0831eae6430acc9136392215dc28845b0e2871db61d9b35bf468984ada97,236,1239373,1239373,1000,1083,1617668778,1
2568,5323,"April 5th 2021, 9:26:26.559","April 5th 2021, 9:26:22.000",-4559,0x04b98b7288e030de1b370cbb5d68c5cd14eb5b1bf8f875173a5572cd13c235cf,0xc8034eda4cbdf66ead0813670a3bfb96c5c998525b0f98f33021050337090bf2,237,1197957,1197957,1000,1847,1617668782,1
2333,4069,"April 5th 2021, 9:26:30.464","April 5th 2021, 9:26:26.000",-4464,0x9bd71b3304f75eae0a18322b25f7fdadd58514cf4fbbbd81e910e7678c0cbf59,0xa449e8caf3e2e72291333d69fd6527ba915aa5532f11e98250d24882cb023570,238,1280586,1280586,1000,1275,1617668786,1
2498,3552,"April 5th 2021, 9:26:33.371","April 5th 2021, 9:26:30.000",-3371,0x7735d4fef8d9733032b43f6fb4ce30c344c185871d7a6ede92c8f51dadd5f3f0,0x00cb79197c2d1953b52006780ca4d3305bbcc0a082dafc34ec0059c253ab7601,239,765868,765868,1000,1275,1617668790,1
2817,5728,"April 5th 2021, 9:26:33.371","April 5th 2021, 9:26:33.000",-371,0x4dc53f69e67027e62efdac75242dc355021d2966a8e055360c4853e297bceca4,0x44aee40c4d3998fe8ce1999a22ef6de36f435639067e1cff0d76be1b70268074,240,1259938,1259938,1000,1275,1617668793,1
2014,5805,"April 5th 2021, 9:26:33.371","April 5th 2021, 9:26:37.000",3629,0x5fbb7e725a999f4f19618b34033ff335bfa6574d92bc627145d42aa003cbce9d,0x71922b670636bd8a094e64f1521ed8e41185fda66d1ccfb9763cc805b4503319,241,889397,889397,1000,1275,1617668797,1
