idRegister,idUser,startInsertTime,endInsertTime,timePublication,transactionHash,blockHash,blockNumber,gasUsedTransaction,gasUsedBlock,size,bytes_media,timestamp,numberTransactions
2768,5417,"April 5th 2021, 9:11:42.642","April 5th 2021, 9:11:39.000",-3642,0x39a647e7d8d481e605706a8bdf1ac955e014c0d61f9566f63b08c6e2538d0e35,0xf8ea5a4535bf906105fad331fd5f5ef5c1d02e86e6e68b2f929e2108fd7fa08d,12,1321570,1321570,1000,1134,1617667899,1
2386,5560,"April 5th 2021, 9:11:46.178","April 5th 2021, 9:11:42.000",-4178,0xc9f7abb84cd611718e679405a63f442fba6e8e77c3f7348e196265ac23a39244,0xccc0214a40fc683dc7d1d460ae9d8ce71348228ac31b771a05313eb3c40774b4,13,1177669,1177669,1000,1550,1617667902,1
1118,5053,"April 5th 2021, 9:11:49.884","April 5th 2021, 9:11:46.000",-3884,0x2489de87fed3b440039ecfe3412f9207a100ee545758813f2dd1650d8404c1cb,0x3e343dd9cdc4ebce75d5bd3f308e8dfb13d6b5d34b87b8a6201395ac103ddedb,14,1362795,1362795,1000,1235,1617667906,1
1139,5345,"April 5th 2021, 9:11:52.461","April 5th 2021, 9:11:50.000",-2461,0x8aaf4c6ed649961769966968e4530ee8062cd736897bc42d1886a53c4e82982e,0x261cac0a71a144f593ff0e018f0ce556b87ad782b179e39c9d4b3f6c23cb725f,15,806889,806889,1000,1433,1617667910,1
2112,5558,"April 5th 2021, 9:11:55.353","April 5th 2021, 9:11:52.000",-3353,0x701a3a18f643949c22c0e5b8d0eb7aa8f6472565c2f682dd46086bf2452456e3,0xa781ad1614837b7df97456a2e93bf08d097218d3824f590a8d059e427de4e267,16,1074535,1074535,1000,1337,1617667912,1
2415,4072,"April 5th 2021, 9:11:58.056","April 5th 2021, 9:11:55.000",-3056,0x4ffab8729fe39c168c14e52eab3f5b18f27e265806fbd1ea4772724c57dfbd51,0xa8857a1bb2a288705b83c6c12903ad7fc4032991b2c9973a0485e727357ea5b5,17,868713,868713,1000,1826,1617667915,1
2689,4619,"April 5th 2021, 9:12:00.674","April 5th 2021, 9:11:58.000",-2674,0x976d2f2ddd2aa0edc93e064119c7b85dc2c96f25101a1aa4be8597c4439dbde5,0xf67fa3f8ff806fe0cefd1a77c4ddaffcfc2af71089b835ec58a5444a0ca3e2fa,18,992314,992314,1000,1748,1617667918,1
1214,3773,"April 5th 2021, 9:12:03.546","April 5th 2021, 9:12:00.000",-3546,0xb0ed71efa839785f4b1845d5c551fffdba99e309db88d1242934f7308ad03c8e,0x036757e82f9c3816b845e85eb634f3ddb2ad837a1640e994fa42dbf3c7e876e6,19,930550,930550,1000,1748,1617667920,1
1314,5751,"April 5th 2021, 9:12:03.546","April 5th 2021, 9:12:03.000",-546,0xeb115c5bf31c699b6b06cc1499918f54f3da1253dad5afd12e6edab7e018f43c,0xbdfbe81ef35961a9cf0d48275f0e6a1a08bcaeff8586d06438559c99307adc26,20,1259686,1259686,1000,1748,1617667923,1
2092,5165,"April 5th 2021, 9:12:03.546","April 5th 2021, 9:12:06.000",2454,0xfaab69c575d51fcb2236f1001f6c92c71612ca65fda74dc145b0bef7d6b10f29,0x635d36787d0643d62f4044defa9f6416608899546b5b975cc3a0379f55015063,21,1198137,1198137,1000,1748,1617667926,1
