idRegister,idUser,startInsertTime,endInsertTime,timePublication,transactionHash,blockHash,blockNumber,gasUsedTransaction,gasUsedBlock,size,bytes_media,timestamp,numberTransactions
2065,5644,"April 5th 2021, 9:14:45.895","April 5th 2021, 9:14:42.000",-3895,0x75c94baf67b9787dc663571101e1956dbb5aa3db066c22d79d3ee1154fceeee1,0x219434ee74a995e4ab3b490a62af4f0747652b15c5db464f5522a418a6675411,62,1136192,1136192,1000,1860,1617668082,1
1744,5158,"April 5th 2021, 9:14:48.613","April 5th 2021, 9:14:46.000",-2613,0xc8059f74a634d4dadb88010e1585049ecd67c976abb4602519924c51695dec80,0x9208c0daffeff7738138319676d166b3f1a3c6d1c673e32a685be04f4ab5832f,63,786204,786204,1000,1164,1617668086,1
2757,4444,"April 5th 2021, 9:14:51.950","April 5th 2021, 9:14:48.000",-3950,0xf00271b03527b5683edec5f248719294c301f49efaeef2fe5c7f01d367382e50,0x699c1aa5694b3903c203c0e936ff37f6a2f3658bb326e491d40fe458835394b2,64,1074631,1074631,1000,1092,1617668088,1
2694,5280,"April 5th 2021, 9:14:55.837","April 5th 2021, 9:14:52.000",-3837,0x2a5a940483e9598398c398fa9c74ff3451f0fa605d64d1f4ca053df7c1301bfd,0x6bfa4c1f450cd16e579a6fdb3ab00fae62b201778019c0abb19cd034d627c52b,65,1280298,1280298,1000,1633,1617668092,1
1987,4968,"April 5th 2021, 9:14:58.387","April 5th 2021, 9:14:55.000",-3387,0x098975264e87791994609f6e05b0d303ca7a36ef1cb7482eb85cb789c58019ba,0xfa2bee499ca4a5ae1799557241d36a4f0592eaf722222a37b5b6335cb7df0874,66,827453,827453,1000,1994,1617668095,1
1390,4010,"April 5th 2021, 9:15:01.800","April 5th 2021, 9:14:58.000",-3800,0xcb6d4929b3ff094e1b099163f8ddb6c77a5bac4f775c1bff574b83368b0790f0,0x1137b72cd20c6bbd780c522c09589cbf7390df53c229cb30ae8f9f38e6610fc8,67,171132,171132,1000,1696,1617668098,1
2757,3562,"April 5th 2021, 9:15:05.324","April 5th 2021, 9:15:01.000",-4324,0x17ad5d5b8111f48bb175cad3a9019263aeb555c879b587403c1aea14ed473b38,0x104f4e07bd06dfa93feba3c57974b611d2b022a544384933543d1eff27281f66,68,386144,386144,1000,1194,1617668101,1
1246,3100,"April 5th 2021, 9:15:09.771","April 5th 2021, 9:15:05.000",-4771,0x25d44ca359a1dae58fc596fe692c31d076f43178affae296f90f283e7612014a,0xd787e79a6188b3d137372ba7a52a17568755cb5fe96e9702ab086d0647a53906,69,1362723,1362723,1000,1194,1617668105,1
1854,4223,"April 5th 2021, 9:15:09.771","April 5th 2021, 9:15:09.000",-771,0x5e225f536e7f6f2fddf0bd14f28c6894e9b18247a03ab0904d40e4902112a55f,0x2dc781ff60b41911543ff53acdc50430b200cb33c5f0ec72120e852d70c10d59,70,1157104,1157104,1000,1194,1617668109,1
1353,5189,"April 5th 2021, 9:15:09.771","April 5th 2021, 9:15:12.000",2229,0x8df4bba294d9c3529ba6e1e1cf1842ce1ccc3f9afdcf5ffbe0cdae00982b33a7,0x406346f9509ea207f136dfecf2fc57446fb7c7453f2674cecf2b77bc79abdebe,71,848017,848017,1000,1194,1617668112,1
