idRegister,idUser,startInsertTime,endInsertTime,timePublication,transactionHash,blockHash,blockNumber,gasUsedTransaction,gasUsedBlock,size,bytes_media,timestamp,numberTransactions
2289,5318,"April 5th 2021, 9:17:22.734","April 5th 2021, 9:17:20.000",-2734,0xd9124872b212d3411bbf9f74efa8d353ed5a6a97011bb9a96276a5848bf8fe36,0x69854b4c567d77b810a05e952fefbb6d080165e1201858929c4ceab2ebaadac5,102,765688,765688,1000,1696,1617668240,1
1068,5292,"April 5th 2021, 9:17:26.402","April 5th 2021, 9:17:22.000",-4402,0x5161069b8366cea717ca1f1a83fdd50137004657f8e386859e2ff6bed8b608c6,0x4286121d08bc43f8e029dd678b6f6cf1f5cf02897b5a6d8021b3570ed2acaabb,103,1053875,1053875,1000,1370,1617668242,1
1562,3480,"April 5th 2021, 9:17:30.054","April 5th 2021, 9:17:26.000",-4054,0xd5c199a76f96ae16dc2054dd76ec206cf67747ed3dcc068ec1c4a38ad13ad929,0x6204b5daf73c88057dde4bff76b7d3b9d9c6b0883c09cb1e4cd7e03b09ff1ac3,104,1136156,1136156,1000,1648,1617668246,1
1990,3499,"April 5th 2021, 9:17:33.655","April 5th 2021, 9:17:30.000",-3655,0x7d912cf4ffaa309a468ad0ffbe534ef8b212457964f63ffd5d8be2f3449e85ab,0x7697f2828c8195dc8fd2d67fcb00c6983368018df9d605f931493156ad9a2d21,105,437104,437104,1000,1141,1617668250,1
1092,3353,"April 5th 2021, 9:17:38.656","April 5th 2021, 9:17:33.000",-5656,0xe8bc1e0852b44955b59186896be2a32f84e79ffe6d314399355be7433f61a631,0xe4b088855520daf3af169e2653a10fcf0440b486465e704933f8ec2f8f856589,106,178446,178446,1000,1296,1617668253,1
2973,3768,"April 5th 2021, 9:17:42.346","April 5th 2021, 9:17:38.000",-4346,0x149af2ea4729c7c32b947131b2a9c0caf8e5dea0198f1619eb0a1be2eab8d7f4,0x5aab07cdb28ff608ba5e33dcb62c611c61d57abc3e5b8127bc456c25a63afe88,107,1136324,1136324,1000,1288,1617668258,1
2190,4938,"April 5th 2021, 9:17:44.880","April 5th 2021, 9:17:42.000",-2880,0x1d6e50218869571a211a0c83e7419452609ccffd358250098d62d3c1fe4baa24,0x3ff0aa0aad283fa4cf4410d62a9ff5b04834bb22d655e57845f839b628f4fc9d,108,806973,806973,1000,1805,1617668262,1
2184,4975,"April 5th 2021, 9:17:48.315","April 5th 2021, 9:17:44.000",-4315,0x210c3d30f78e5f0f1b4a59ddf7542d6a2576f1046d57fdeaac970e234dd85356,0x28d53acdcec10459f71131dabf71b203e512053af5385aec18b2d9f7e51115b4,109,909854,909854,1000,1805,1617668264,1
2292,5848,"April 5th 2021, 9:17:48.315","April 5th 2021, 9:17:48.000",-315,0x5bb8782d34dfef195d154119d9108fd07ffbf4189e1dd0076a5a04f90f88f0c8,0x791aec978be84d79e66da89d922249ed9eb4358350a115914037362582fd8987,110,909758,909758,1000,1805,1617668268,1
1917,3926,"April 5th 2021, 9:17:48.315","April 5th 2021, 9:17:51.000",2685,0x0229b2bbc66326c16500fa4d22e9fe02ad3daa7045f1f628e0bacec59ea87a75,0x8628f1a0fd8f75139b384531a9fc96f2dc18e04b0af84d849ecaad5927aaaafa,111,339400,339400,1000,1805,1617668271,1
