idRegister,idUser,startInsertTime,endInsertTime,timePublication,transactionHash,blockHash,blockNumber,gasUsedTransaction,gasUsedBlock,size,bytes_media,timestamp,numberTransactions
1455,3260,"April 5th 2021, 9:28:56.876","April 5th 2021, 9:28:52.000",-4876,0x826f95cea6110f8f7d6a4fc598707ccd4dc6c56b93199584e382634d12523dae,0xc00aa259473b3121d41397169e9657f9047877578cd23d6598f6c08376f9506f,272,1321690,1321690,1000,1626,1617668932,1
1572,3326,"April 5th 2021, 9:29:00.966","April 5th 2021, 9:28:56.000",-4966,0x622e70c8d002d72114bd986df2f26e4e9e418d84b094a445572687c645446ea6,0x089e5889b7a88f96a5ade4f8d4125e42e512805d854613d527d8cb29e0153b97,273,992158,992158,1000,1453,1617668936,1
1468,3490,"April 5th 2021, 9:29:03.487","April 5th 2021, 9:29:00.000",-3487,0xde2660e8402b1eab765fb9c5717195d144c42613884947570942d82a2d6424a8,0x1828a52357d7f0e0971320d35a9aa038fb8558b9c2890a65326c814fd405c57f,274,786372,786372,1000,1793,1617668940,1
2852,4263,"April 5th 2021, 9:29:06.733","April 5th 2021, 9:29:03.000",-3733,0x2e4f31afb930f7276c579715fd634c8ac2bfe0682c319f475791cfcf0f146049,0x630a12c0f73102ccef8dffdafbe92a0b3a2e88435836c7b2edd658d1c4bf9e17,275,1115856,1115856,1000,1913,1617668943,1
1068,3837,"April 5th 2021, 9:29:10.194","April 5th 2021, 9:29:06.000",-4194,0x8b6c44669ce2a3d3e3b958e767259c7f4f922dbf710dbb742650583379326d5e,0xf0082b8c38a11e5a98c9a47d5e82885bf220f6a943e29b9d8b15a2d6e8219a07,276,442759,442759,1000,1807,1617668946,1
2442,4306,"April 5th 2021, 9:29:14.361","April 5th 2021, 9:29:10.000",-4361,0x6b42c6c5f7d666bcae0bc5fb5f6121e05ffd70d6ea982d1210f44422e1ffe6a4,0x089cd09c7bad8e37b17b238c6167112a12bdebba33d8c405772aef53094c1eb3,277,414085,414085,1000,1546,1617668950,1
2810,5930,"April 5th 2021, 9:29:18.487","April 5th 2021, 9:29:14.000",-4487,0x49d3e8d8f2ba350ad71f721d4c40f388bfa53fcf61ee09bbbcfae1ffc88ae01a,0xe848c1ee1021e8571d57fac6eb9cbc30145ec2a5d63da24bbee27e18019e1445,278,1301138,1301138,1000,1270,1617668954,1
1759,3952,"April 5th 2021, 9:29:22.424","April 5th 2021, 9:29:18.000",-4424,0xe7632bebe51f68de3fb259257d2a142b2f5eb5e3e0b09a735a2e278807d927e5,0xb7083958651c186f69eba783edb5a80fbcfc1fb6089daeae336a5d1e4f308194,279,1239253,1239253,1000,1270,1617668958,1
1123,3877,"April 5th 2021, 9:29:22.424","April 5th 2021, 9:29:22.000",-424,0xe3d0fe6daa460cb7b67e73e545ac49782141c78222102fb5da47f80725a3b28b,0xd27e1fc717d503416bc77a484e294dafb72b9f3daba512d865e6e1bfd1ec016c,280,1074487,1074487,1000,1270,1617668962,1
2706,3486,"April 5th 2021, 9:29:22.424","April 5th 2021, 9:29:25.000",2576,0x337c5f479f05547a96313f0a03c3c494cb512326568f3f5d8221c7dc86a835d8,0x0066712db06f9c129512abecafe7a268e7b3966bac38549c1fa2212d02782090,281,889337,889337,1000,1270,1617668965,1
