idRegister,idUser,startInsertTime,endInsertTime,timePublication,transactionHash,blockHash,blockNumber,gasUsedTransaction,gasUsedBlock,size,bytes_media,timestamp,numberTransactions
1406,5108,"March 23rd 2021, 9:22:53.914","March 23rd 2021, 9:22:46.000",-7914,0x61e06711fc9c9fff9c6d6905e310335f295c14a1907da779c6008ba7674c34cb,0xf903d00d00700615a7f8f6239cd79c11816e4e4f51c765a276c0ddf67c7bbec6,236,905597,905597,1000,3096,1616545366,1
2658,5987,"March 23rd 2021, 9:23:03.097","March 23rd 2021, 9:22:54.000",-9097,0x236eef6945c2d0717e54147cba21eaa00e68f49719a9681f2e5130ba75ec7c89,0xecb46c927edde1bc4fc6287645a6c795abda6f0ed540888c520c1cdc5f9c6f6e,237,341143,341143,1000,2889,1616545374,1
2810,5697,"March 23rd 2021, 9:23:09.450","March 23rd 2021, 9:23:03.000",-6450,0x3d30f10e289c83178be5798e70d82b4989d4df4dbfb4cfb98f584f0ee8e8686e,0x734a1472d77a5891772731ab1f7ea1d789e45d1fb8d9a89f00246d360954bc1e,238,1856819,1856819,1000,2575,1616545383,1
1767,4158,"March 23rd 2021, 9:23:15.835","March 23rd 2021, 9:23:09.000",-6835,0xc165ca21537c9e867bfa8641d0038240051463fd4e94c4c3d446d015f064e357,0xcfa1ce943f6bf036411b53c558187092ef02d51292f2faa8f0365a4032876803,239,2062895,2062895,1000,3668,1616545389,1
1810,3944,"March 23rd 2021, 9:23:21.662","March 23rd 2021, 9:23:15.000",-6662,0x5fb492113ee8d98d03f30271b1972f1a09fe7608b3c50ace35b33e95216a3735,0xdb97fdf98fc8b20f6656a9a4f8ebe207a225c10b1cff17ca5d38d418adf4b48b,240,1939184,1939184,1000,2938,1616545395,1
1549,3020,"March 23rd 2021, 9:23:27.524","March 23rd 2021, 9:23:21.000",-6524,0x2f9b6b8b8fed0ec8f289ffa82b094d49b490cdbda444c06dcbd1adc11024bae4,0xd9d7a7627d96f7e68b6e7c0b940ff3ecf5c0fba499db2c6a8f6d26f883b00337,241,1733373,1733373,1000,3425,1616545401,1
2577,4755,"March 23rd 2021, 9:23:36.244","March 23rd 2021, 9:23:27.000",-9244,0x0d670489d310e0f0b002caab57812110cb2b908ced04e82eac782063c50739da,0x03f7b97aaa7c7b0467f2f44f567040967e05f344a70564e0d7b1c5840523657d,242,2433439,2433439,1000,3199,1616545407,1
2394,4296,"March 23rd 2021, 9:23:43.105","March 23rd 2021, 9:23:36.000",-7105,0xc7f5e84a965616fb0fa2f018c34628780d74742de0193aa93b9b7ee48d09dae2,0x895680901daa35c7c27f36078e3d43147ed16f37e71c3deebf390e0f8d5e8593,243,1959977,1959977,1000,3199,1616545416,1
2079,4373,"March 23rd 2021, 9:23:43.105","March 23rd 2021, 9:23:43.000",-105,0xc8973d6d2d0caa7bd12244f4026ab1c9adbb2123c139553e9c1ed61bda48d57b,0x20c7e81e7a463bb237a7900ca5c4c952b2d4ddf497a0f980a1b38f935304c2f9,244,2289092,2289092,1000,3199,1616545423,1
2732,4609,"March 23rd 2021, 9:23:43.105","March 23rd 2021, 9:23:49.000",5895,0x426afdde2cd1220f63a0f2f72778bda1557ef501dda1f2148835cec64d3557cb,0xdde3cd78c5bc6fa15e1b94dc1a1a5174c8a381dc1c1207e285d867ec1dd27675,245,2124744,2124744,1000,3199,1616545429,1
