idRegister,idUser,startInsertTime,endInsertTime,timePublication,transactionHash,blockHash,blockNumber,gasUsedTransaction,gasUsedBlock,size,bytes_media,timestamp,numberTransactions
2893,3988,"March 26th 2021, 10:36:38.038","March 26th 2021, 10:36:37.000",-1038,0xed820295ef3fd0fe9882fec3842929ce0a1239cfb99c3d40a95e012b49151df2,0x8dd89c9b6688961f0f6c70a02765db7bfa6c8006b155962d129a2b500de90778,776,107097,107097,1000,64,1616808997,1,316
1121,3643,"March 26th 2021, 10:36:38.038","March 26th 2021, 10:36:37.000",-1038,0xa48ca50224a7deef08f0118487d91ac0509541cd3444a3beb539cafb2e617cbb,0x104f7e20663bb25191dc29a183f07c32f587c717134f6f0c5cac066f11fc80d2,777,57897,57897,1000,64,1616808997,1,11
2496,3695,"March 26th 2021, 10:36:38.862","March 26th 2021, 10:36:38.000",-862,0x36503a813b1be6d3dddd3c2ef3d5152f8f79da0cc5c39050efbfead4d14d70b3,0x602e0335a47455da34ae5a5d373a643d1f5a3a87eb062e836a45b4f0a0f584dd,778,57897,57897,1000,64,1616808998,1,420
1451,3666,"March 26th 2021, 10:36:39.459","March 26th 2021, 10:36:38.000",-1459,0xd6d4a1d67f005d59f25afb6109baac118970c12cd1eac993ff2b821e581b3e9a,0x4a46c3e5ad65453897f0a318b4decf48428f47b0458ef10e6543ff81b7318a7d,779,107097,107097,1000,64,1616808998,1,369
1892,3846,"March 26th 2021, 10:36:39.857","March 26th 2021, 10:36:39.000",-857,0x1f0417583fb688378b5182f74b5f6c2f09da3571cb7f90ffdeb5bd8fbc6c2248,0xaa6d52bc45e93f49fa7e6f6e7ac722eaff877acf4f865ddcd10b635cd47a20a0,780,107097,107097,1000,64,1616808999,1,419
2357,3155,"March 26th 2021, 10:36:39.857","March 26th 2021, 10:36:39.000",-857,0x196e9be6b94464a07627a4787f59cf616cdd45122fe7a61d960edbcd206bcd4b,0x287f1c8066a6c12f4b94296da35ef947fc7fbb6ca9b2715298dccff8ad47a221,781,57897,57897,1000,64,1616808999,1,4
2950,3493,"March 26th 2021, 10:36:40.805","March 26th 2021, 10:36:40.000",-805,0x186034f49bb4e92ea3061afc82eaa122f159f882faba46684f6d558fa1253c68,0x737aef2c0ca4aa1f486179969d5a63fbf8f1859401de80d36867059255cf82ed,782,57897,57897,1000,64,1616809000,1,359
1097,3390,"March 26th 2021, 10:36:41.255","March 26th 2021, 10:36:40.000",-1255,0x2593fd0245f907fb25a480420b918b5b8419b6b40b771a5ea20f49990e82c27d,0xe1af809faffce8b9bcbe685b93d75cd49e0f5d8e09605cafe0ddd560c0fe4dd5,783,107097,107097,1000,64,1616809000,1,400
2683,3400,"March 26th 2021, 10:36:41.255","March 26th 2021, 10:36:41.000",-255,0x2b9a753cd6a28e90a35ae9281a4f95c37a5ec4cc389b5899ba9c2f47eb5f3346,0xbad9da051c1f20965b2cfb8c2c860865caf49c9759d30625dc02f19a397373b3,784,57897,57897,1000,64,1616809001,1,735
1396,3159,"March 26th 2021, 10:36:41.255","March 26th 2021, 10:36:41.000",-255,0x555633d9c5c137957b80c2bae633f84f76804aa2a022b0e7432a6b16c7034e89,0xc103f3e2cb3f923715c564d4b351881d76988642c7da42f4a4fca2c78d945684,785,107097,107097,1000,64,1616809001,1,763
