idRegister,idUser,startInsertTime,endInsertTime,timePublication,transactionHash,blockHash,blockNumber,gasUsedTransaction,gasUsedBlock,size,bytes_media,timestamp,numberTransactions
1192,3172,"April 5th 2021, 9:54:18.986","April 5th 2021, 9:54:18.000",-986,0xe1a80df72c5fae22e15a4218b8c3732edb9af8288f93a53eac81fec9cb68d7cb,0xd4f0c1eb3e5fe7280f774e779cc17ed0bed18f78bbc5b6a6fdd899e80f47bb4b,282,107097,107097,1000,64,1617670458,1,637
1366,3537,"April 5th 2021, 9:54:18.986","April 5th 2021, 9:54:19.000",14,0x76e715dc57ad61a2d7917ef0d7f4a4e6fdd8631d6ea711374fa8bc2c6c5dbb8e,0x16929fdb76e0294c46adfb93ae3b82fa3223f26a4c3f04db10bef9250bce3c27,283,57897,57897,1000,64,1617670459,1,27
2724,3626,"April 5th 2021, 9:54:20.707","April 5th 2021, 9:54:19.000",-1707,0xaf63f45fbf44454634812290e19f0f99b6865891aca2b687fe6e510123541f26,0x182a33273a6f72c9ee2bca62b533337ed0ff1c9584fe8c49788ae953e85dc258,284,107097,107097,1000,64,1617670459,1,520
2593,3204,"April 5th 2021, 9:54:21.237","April 5th 2021, 9:54:20.000",-1237,0x7c3a8c849035cfc6cb33e695a857c88da07a4cbee49de874c79f811763ee069d,0xa97cef8bea5e69d57a37c1695ac70a1ab7321f1774b1b321669047a94c8de3bd,285,107097,107097,1000,64,1617670460,1,342
1243,3588,"April 5th 2021, 9:54:22.146","April 5th 2021, 9:54:21.000",-1146,0xceaac8c3c9997588c8105fbbc6961552430b0b52fd31bed98b49e24a3ac6ccbc,0x1e67f6b0e2f2bf5572ed3d85e01878544aba78cf169ada434f2a44d3d5a59601,286,107097,107097,1000,64,1617670461,1,417
2919,3571,"April 5th 2021, 9:54:22.146","April 5th 2021, 9:54:21.000",-1146,0xe1c79b4d50d7abdaaf06cba61943dafab5ff6b0cdb1224c72d5afe2ccec80d48,0x3b68938c3926c0ced9fef48270818e6cd68afcbef5e4a4a3cab1a0430d212cbd,287,107097,107097,1000,64,1617670461,1,7
2564,3180,"April 5th 2021, 9:54:23.504","April 5th 2021, 9:54:22.000",-1504,0x9fba2a72f0506ce540b04f5d1537ea9749f4154c00efd79ea3eaa0d4dafabbb6,0x95d0111fabff2d5fbc5d5bdaf8279dea820a0876810be2e28cd8ea4c669ca377,288,107097,107097,1000,64,1617670462,1,367
2142,3033,"April 5th 2021, 9:54:23.504","April 5th 2021, 9:54:23.000",-504,0x579e9d0993c75f3a5bf45197447ee2e6a53ed64290474faa6ce08231ccb61c1a,0x37649a8fc4d0c00ffdb08a1ef1f29500bacf022ab352220f7bfe9372808ea448,289,107097,107097,1000,64,1617670463,1,19
2029,3229,"April 5th 2021, 9:54:24.262","April 5th 2021, 9:54:24.000",-262,0x1a7272a7134109bcd753694999d44cd4fe112922486afeba6a9a4c560f45306a,0xff592ade101685e19bef7dbed6f1adcb2b08196b721704d4913a320712f80f6d,290,107097,107097,1000,64,1617670464,1,681
1298,3058,"April 5th 2021, 9:54:24.262","April 5th 2021, 9:54:24.000",-262,0x7e692f00eb9f0400e6fd5eb6badeacd489e9586780a48fe47324fbfc09ac7e40,0x5f7dfe07e9da8bb50792f69ccc6096afab13f1a1f66bf514b3bf06df8682838b,291,107097,107097,1000,64,1617670464,1,1514
