idRegister,idUser,startInsertTime,endInsertTime,timePublication,transactionHash,blockHash,blockNumber,gasUsedTransaction,gasUsedBlock,size,bytes_media,timestamp,numberTransactions
1925,3348,"April 5th 2021, 9:52:24.752","April 5th 2021, 9:52:24.000",-752,0xf0ffce2c25726e48673702cdf5937b2988c6851ff802e736441255d3516d43dd,0x2d2359db379a828413b051af7153d1368208fa8564a6cd011fb28c409fba981f,212,107097,107097,1000,64,1617670344,1,351
1912,3585,"April 5th 2021, 9:52:25.463","April 5th 2021, 9:52:24.000",-1463,0x95db5b6a75d86e9d1dfb740fd4758cd1dc92949a9bba92429927ac54e4082603,0xd3b8527cbf6076dc077de8b415bac0012312d23c430794094e2dda3fc9d9cd18,213,107097,107097,1000,64,1617670344,1,474
1950,3857,"April 5th 2021, 9:52:25.463","April 5th 2021, 9:52:25.000",-463,0x5b8aa449eb2d2a04c337d8df995d3cc1300cd71dbf7886ab483462632ceed860,0xe03877a68d90e805d15409c88d95aecf6ea0f52b349f860bb42a0f8aa1910ea9,214,57897,57897,1000,64,1617670345,1,44
1895,3561,"April 5th 2021, 9:52:26.986","April 5th 2021, 9:52:26.000",-986,0xae8e617ab442ee48cfeb35a02e021fb9c1e393d9512f1f387b6b38d69b6ff457,0x9f6134c34e5e03ae20644be75a43909f0525da5fddb1a6388b753d01326c60c1,215,107097,107097,1000,64,1617670346,1,523
1325,3674,"April 5th 2021, 9:52:27.933","April 5th 2021, 9:52:26.000",-1933,0x97cc5b88702c2fb0d862b1b16e7bf5d9e342974401064722c7196f98639384c2,0x14b5081b79093babeb5670f96febfe94eae472f0be7b64427ec21a49a7fc0fbb,216,107097,107097,1000,64,1617670346,1,473
1880,3572,"April 5th 2021, 9:52:29.038","April 5th 2021, 9:52:27.000",-2038,0xbe79a4bd22014e3de0a46310eca41be2a8f33cab3149c3cfe2fd2660e61a72b6,0xc74f66d270de0aa8513f3c7c5e029425e8f14ae45541066b723004a15f443223,217,107097,107097,1000,64,1617670347,1,348
1593,3805,"April 5th 2021, 9:52:29.639","April 5th 2021, 9:52:28.000",-1639,0xb5d25684a6e392724ec63755b2b83c2a3dfd7a10671233534768dbea65e59788,0x541184b3aaffcb3508bf83349b6343678ee40486d753cc846d7836d713390258,218,57897,57897,1000,64,1617670348,1,426
1803,3503,"April 5th 2021, 9:52:29.639","April 5th 2021, 9:52:29.000",-639,0xf5d6eec03465c7386879d6bad97196359f47c5ce803c37e00e10b310bcd3587d,0x8453ab115b50ceedb50346bd0abb4f0b03f0f88b00743cde0b5597d062b4930f,219,107097,107097,1000,64,1617670349,1,91
1257,3999,"April 5th 2021, 9:52:30.174","April 5th 2021, 9:52:30.000",-174,0xe109b27cbc1faba72e0f2180dcf5f755e7249cf8912f3df2bed7b75c6383f1c3,0x8885c4ee39ae26d8a454162ac7eed7d0776a7873939963b0b42daa98b821c492,220,107097,107097,1000,64,1617670350,1,1153
1301,3392,"April 5th 2021, 9:52:30.174","April 5th 2021, 9:52:30.000",-174,0xa1d62bcc09300a5bba99e2f424b2e1eaa8a3c7fb355dec6c0edfe9f34506f2bc,0x00e0b9c8f79b058e7e186ce0e2dee4d291d8dcab1b410881e8f09dd265fc0825,221,107097,107097,1000,64,1617670350,1,1378
