idRegister,idUser,startInsertTime,endInsertTime,timePublication,transactionHash,blockHash,blockNumber,gasUsedTransaction,gasUsedBlock,size,bytes_media,timestamp,numberTransactions
2452,3933,"April 5th 2021, 9:48:06.846","April 5th 2021, 9:48:06.000",-846,0xfce360824c9237e7ab2319ce02822756ae300589adf11ce5a002ee69140ef3d0,0x7486a861b1758a8ed1fa4a70bb7d2a68c066639dc91a759e6fbc0c3124feead0,42,107097,107097,1000,64,1617670086,1,421
2834,3063,"April 5th 2021, 9:48:07.384","April 5th 2021, 9:48:06.000",-1384,0xb0a02a4f72f6ece15e17d4506d28d58c725ef39a0118cb71a7e21419ec0aa0e1,0x6f9456219203125a333c9fa302c9c52e4ae38d3881a0861fc3cbde391452225a,43,107097,107097,1000,64,1617670086,1,358
2217,3184,"April 5th 2021, 9:48:07.975","April 5th 2021, 9:48:07.000",-975,0x985b0c8a1a971fab56c9195885306001c97459e277a5da1bf072e8f8ab8ef7a4,0x554be128e45506133bc6002ec94c0ae549fac86f038deb74da483fed2837e738,44,107097,107097,1000,64,1617670087,1,499
2699,3435,"April 5th 2021, 9:48:08.639","April 5th 2021, 9:48:07.000",-1639,0xda30d826da293e4dc03b50bdfd6b1e50955776a98908a05bd56f72818deeb851,0x9b30c933e5b8bd6dfd2f7c31cb1f2222736f02a01dd4edab6bb70e6c10681806,45,107097,107097,1000,64,1617670087,1,413
1926,3559,"April 5th 2021, 9:48:09.444","April 5th 2021, 9:48:08.000",-1444,0x29dcfb4a28395323843331419f3a5a1d3d74f500d06a5c0e6e55b31079e90b71,0xbbd31c16405561f07a4adf5953e50b46656d893d6f0f49e919af2cbbc8da07e4,46,107097,107097,1000,64,1617670088,1,445
1023,3970,"April 5th 2021, 9:48:10.077","April 5th 2021, 9:48:09.000",-1077,0x54841e3849ea08eea9f2ca3d78d32f018153fe00548ade9cac6053832ed169a9,0xc7685305d76eb79fe5f37cd9dcadc562f0eb8c0983e094385d761722f88d986b,47,107097,107097,1000,64,1617670089,1,378
2516,3648,"April 5th 2021, 9:48:10.747","April 5th 2021, 9:48:10.000",-747,0xbc00c7d525e94e530b70860618bd93b00d0e6bafcb794345c5bdb7bdb907738c,0x1a8c478cf24a5dbdc03ced5ce7913d16ef61f1f56fcbf1e025a31f422738591d,48,107097,107097,1000,64,1617670090,1,414
1842,3430,"April 5th 2021, 9:48:11.504","April 5th 2021, 9:48:10.000",-1504,0x9ecb21702ee62d1ebb32e15dab8fc84783529cc662e7136d98cd521a95cb4ea8,0xc0fe8672f54940e996a85e28d7974176f07e1c3136319a78fdabf0b73953e8b7,49,107097,107097,1000,64,1617670090,1,448
1485,3974,"April 5th 2021, 9:48:11.504","April 5th 2021, 9:48:11.000",-504,0x29fb70ac0d0887286f6d2b8f7c28bbc544c82b27c227250b2867019ecbb15876,0x6ef31a33f05806c7532e1ae926fce0e2f9c9895a7ccc159764fe4525222acbec,50,107097,107097,1000,64,1617670091,1,984
1077,3951,"April 5th 2021, 9:48:11.504","April 5th 2021, 9:48:11.000",-504,0x7eb9fbcf9e12bbbd86c89a3b5ec2d0ef93e628e73be3953d677b0ca552577636,0xa70d87d85a2186de0c0f2aef27fcb23b24d8c2ef20582103342010fa9b3a0363,51,107097,107097,1000,64,1617670091,1,1153
