idRegister,idUser,startInsertTime,endInsertTime,timePublication,transactionHash,blockHash,blockNumber,gasUsedTransaction,gasUsedBlock,size,bytes_media,timestamp,numberTransactions
1178,3558,"April 5th 2021, 9:53:43.615","April 5th 2021, 9:53:42.000",-1615,0xf268c806f4cddc6a6ee08cf04fdeb72c6be6c5cc6cfe25887c428819690c4276,0xf60db1a304ef65e0a174dccd50bb77cd06a085b549123798d5136021884c35c1,262,107097,107097,1000,64,1617670422,1,550
2400,3385,"April 5th 2021, 9:53:44.292","April 5th 2021, 9:53:43.000",-1292,0x0564581febc431c8f2f5eb0d9e8c8baf27a8eb74c5749963e8533acf48b96044,0xa89d4264be8098773ba2535e6db8f3a8c2734e75ab33ae91a70ff9b908773711,263,107097,107097,1000,64,1617670423,1,316
2038,3019,"April 5th 2021, 9:53:45.145","April 5th 2021, 9:53:44.000",-1145,0x192019003a6ddd88734873f4f588280ba0f670a1e3bd780ba483aa291102e4ed,0xfc6d19eed2427a2d5335a2dee20bff6d43cdfb6560a4aa05b1cc1d08221e61a2,264,107097,107097,1000,64,1617670424,1,378
2470,3821,"April 5th 2021, 9:53:45.605","April 5th 2021, 9:53:44.000",-1605,0x48cd323ca8e48e107e877bdd6417f5ce1b7196ccaa273af4374cb10922e40e0c,0x0621ebda4822cb5402552d0f699cc2c5052cf6aa3ed1f45915e5c71ab8b2039d,265,107097,107097,1000,64,1617670424,1,371
2613,3820,"April 5th 2021, 9:53:46.453","April 5th 2021, 9:53:45.000",-1453,0x2c556f5e85d7052e34d96fe5e82dffda83aa216fc96bf035b53892cf73106897,0xccd5463738f18f5d30ee0666209d5fb0553db222d2136d4cd57704089760a1a8,266,107097,107097,1000,64,1617670425,1,357
1322,3833,"April 5th 2021, 9:53:46.975","April 5th 2021, 9:53:46.000",-975,0x46b0fab16253ae0e6aedd8e840ad057aa84c39e19c307d60b2c1a329246fb825,0xd428783b0b5a5ee03c9d48b04ce80768cbade90c61e6a8aad431adea62fd7aeb,267,107097,107097,1000,64,1617670426,1,467
1034,3973,"April 5th 2021, 9:53:47.823","April 5th 2021, 9:53:46.000",-1823,0x33602db12de879979f26c4b2bfe7a6c8802ad00408f913758da936fd7820ed99,0xb8d749fa42503a6a4b2f2ab562e1d946302ac40b97d6793b06278f5df5145f1f,268,107097,107097,1000,64,1617670426,1,423
1889,3680,"April 5th 2021, 9:53:48.389","April 5th 2021, 9:53:47.000",-1389,0x99ce2384bca088134ca3c1d78294e23341e28368f15789e552a0597d0dc3a17f,0x5aade220e685b14879e0cc45526a83b8be13d197cc3a772e90135aa0f583fb05,269,107097,107097,1000,64,1617670427,1,629
1291,3645,"April 5th 2021, 9:53:48.389","April 5th 2021, 9:53:48.000",-389,0x0fe69db4c9b22e17ffe6fecec8d7fee4f1579f50488bf716c3cfb6e88fa30ec1,0x695501a9dc38226971c9d65245c510321e0caa95f1d4534e4f292daa9a8869ec,270,107097,107097,1000,64,1617670428,1,1314
2201,3865,"April 5th 2021, 9:53:48.389","April 5th 2021, 9:53:49.000",611,0x2ed074e85325e5f026faa366575df611634463865305d4ae9eed957eb9b2bfa0,0xebe8563ba93253ea1c97ee01acbd4357927292b84b1c6cf875a10928a563b95f,271,107097,107097,1000,64,1617670429,1,1401
