idRegister,idUser,startInsertTime,endInsertTime,timePublication,transactionHash,blockHash,blockNumber,gasUsedTransaction,gasUsedBlock,size,bytes_media,timestamp,numberTransactions
1863,4478,"March 24th 2021, 10:38:53.626","March 24th 2021, 10:38:40.000",-13626,0xd25a9d5c5551494bfb0fec812af776fb144fd4625d908b84056f2fa3c4782317,0xe512a3f57281c417d9d314fd7e182ba7ef6d0d9ffa8b09a0f2abbab0118b498e,113,4574435,4574435,1000,5833,1616636320,1
2619,4307,"March 24th 2021, 10:39:06.696","March 24th 2021, 10:38:53.000",-13696,0x30c291eded8951ebdb67bf1c752e45aad299ca70351c7af7042e0763cd6d04b1,0xefac02a32fcc65d28bf26f1951ecc481ceaaa8e736916f4abca3dae44195abb7,114,2175627,2175627,1000,5298,1616636333,1
1702,4036,"March 24th 2021, 10:39:17.173","March 24th 2021, 10:39:06.000",-11173,0xbd7e03ae58e9653fc64a243a1110fc7b98a32a47ea473aecf566c17d80427b5c,0x27fc1f6c8a2f8e4995a72a9c2c06d22efd01b2c6669af4662ada2496ffa9db34,115,3174711,3174711,1000,6268,1616636346,1
2272,4384,"March 24th 2021, 10:39:28.417","March 24th 2021, 10:39:17.000",-11417,0x955385c7f8470caa6e7a07af03433a82b91ebe0d706d6bb6fc458089ad206886,0x61381298a6cab11c046e539d9b8d106b4931d5d94ff438ff1c1d3e05e35d4fef,116,3833333,3833333,1000,6708,1616636357,1
2004,4552,"March 24th 2021, 10:39:42.127","March 24th 2021, 10:39:28.000",-14127,0x63133de90fb8046491f23430631a83942be11827f347cf22d9e8cbbb49b28c57,0xcefd4204eee04957dca7245e6ad4347b360d00c93160b1c15091adbf0ab99874,117,3483433,3483433,1000,5680,1616636368,1
1725,3381,"March 24th 2021, 10:39:58.794","March 24th 2021, 10:39:42.000",-16794,0xfcc64ba87201417b86f7c358b998ed6f0a6eb5a2184232f19d4025de05c8b893,0x38b2525b4461487edb5ac557017d0c3c0023224a95fa1bd0ba1f22f3211cff56,118,1296215,1296215,1000,4038,1616636382,1
2494,4765,"March 24th 2021, 10:40:15.154","March 24th 2021, 10:39:58.000",-17154,0x4570aa6d3a4005c92d6cccc93e997a99fbbffac424be127a48d140f3cd9dff3f,0xfd6b9721cfd5bbf41e1a93ad9b1d1c8321d27325480ed386ef85ba264fa58548,119,4389363,4389363,1000,5807,1616636398,1
1590,3978,"March 24th 2021, 10:40:27.226","March 24th 2021, 10:40:15.000",-12226,0x7747f6803537afd16c69ebf33f44fcfb53f29b6359c784f098b9b01e6f83f5bd,0x41ca35eb68d2179b07298270f50c056ba27111ce11fcb61ac3310495e9a8d4f4,120,3730474,3730474,1000,5807,1616636415,1
2543,3760,"March 24th 2021, 10:40:27.226","March 24th 2021, 10:40:27.000",-226,0x7082e3b92151a4c6e3d851525fea1e37060658f2a7f590020049a47388759d26,0x6d284ca079b45d3677254cd1d6c79a530713834a98a620486f5f13cf403fda2a,121,2680333,2680333,1000,5807,1616636427,1
1009,4615,"March 24th 2021, 10:40:27.226","March 24th 2021, 10:40:35.000",7774,0x30cd51f3ad0fe1e736a0b4d33c760cda57dc9266fdc406c0c87c46141b13f601,0xb25233ae19b6e90ca865215428c8959f23d298949372299b420aff6fcf49a20a,122,3812817,3812817,1000,5807,1616636435,1
