idRegister,idUser,startInsertTime,endInsertTime,timePublication,transactionHash,blockHash,blockNumber,gasUsedTransaction,gasUsedBlock,size,bytes_media,timestamp,numberTransactions
2006,3393,"March 24th 2021, 10:41:40.906","March 24th 2021, 10:41:29.000",-11906,0x795176ba47987f3e88e782943ef01ca2ea638b0a1c7d760b9151dbc3789d7ba5,0x80e8ddc24172b05197b144a2017e3418fdab1d1994f3b63b3084ba81a13b2a85,123,3874547,3874547,1000,6702,1616636489,1
1085,5727,"March 24th 2021, 10:41:51.723","March 24th 2021, 10:41:40.000",-11723,0x0e440c46adb81dfc35bef0f24c10bf23d652ca55cc780fff43165ec34825cfde,0x4c33ebf8baf33b83d5afc14d875352b84df83d0d12959a3beaa718e5c71a8c6c,124,3256982,3256982,1000,6240,1616636500,1
1399,5296,"March 24th 2021, 10:42:05.610","March 24th 2021, 10:41:51.000",-14610,0xa69c53a38600553b92b3307457c44cfc70a701cfc436da0337df97a0b8436edd,0xa37b2a2ef1ba8a01c162c0860242be89723dbb3535fc64281cd406a50910ed4d,125,4039425,4039425,1000,4968,1616636511,1
1371,4361,"March 24th 2021, 10:42:21.009","March 24th 2021, 10:42:05.000",-16009,0x9cf039afecfc3ee25bcb452f94970ce244ffa26cb3c8308a29cb47ae6e0d16c0,0x61f4cafd4e9747cf6c1185c7ecf43c644b83cffe984b40e19a8e151d33f000d8,126,4389291,4389291,1000,6485,1616636525,1
1797,3605,"March 24th 2021, 10:42:33.075","March 24th 2021, 10:42:21.000",-12075,0x71417a3f0b697b882b8d32d258f976038fbb36b9a984eab078ca50113f312196,0x6fb38dc50426fd284ab594924a1d96ffca30ad006fd8ffd3fb147a2ad167621b,127,4080675,4080675,1000,5861,1616636541,1
2203,3201,"March 24th 2021, 10:42:44.789","March 24th 2021, 10:42:33.000",-11789,0xd14b6b34dd8ea81e206af19768ea0499f08797f794d642587c55c947aad620e7,0xf8a3cd9c283957e43f27ce661ec8c4b94096e790dafabb791ade36db85aaa6e9,128,3277426,3277426,1000,5851,1616636553,1
2415,3173,"March 24th 2021, 10:42:58.316","March 24th 2021, 10:42:44.000",-14316,0x5eb16adade661be86e350ce22bd88431c73df8e4ed80cbfb7dcd19312ce69985,0xd306ca669a38b6ad7fe4a59a6e3b55fb62a2f917f70368359c3dc9f992ad2a62,129,4245253,4245253,1000,4623,1616636564,1
1201,4709,"March 24th 2021, 10:43:12.229","March 24th 2021, 10:42:58.000",-14229,0x62fea81d41adc35e2a1fd930b3e0b316961c459e4aba7ebe9a08fe06e7772ada,0x00c832314b209705551a27571a67440c7306cf7b6c809b19a75d3e9de02e0920,130,3853874,3853874,1000,4623,1616636578,1
1559,3870,"March 24th 2021, 10:43:12.229","March 24th 2021, 10:43:12.000",-229,0x09a1795e0b2a2f166fbbb659fba92e2c22af00161379683cd926ea46346925bd,0x182e3ade48a40f4c4a5148ef66c51e1bfe08e5cf19c3e6b2ab68b355f6339f9e,131,3833549,3833549,1000,4623,1616636592,1
2548,4710,"March 24th 2021, 10:43:12.229","March 24th 2021, 10:43:24.000",11771,0x03d3ff26ac4a75678fe81b923aeddb4a11980b40e23ca4bcd5f970804464f3eb,0x274f17c6fc6b460ccc8ab5e479d30f2c8d61c759d4f13c76691463f0f2a1edfd,132,3051035,3051035,1000,4623,1616636604,1
